batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04G-B003-R36","R3-04-R36-000027","2026-04-21","workspace-head","easy",4140026,"victory","energyliberation","energyliberation",12,308.78,0.2107,0.1594,0.2243,63,103,64,""
"R3-04G-B003-R36","R3-04-R36-000028","2026-04-21","workspace-head","easy",4140027,"victory","energyliberation","energyliberation",20,475.94,0.1497,0.0976,0.4505,22,144,89,""
"R3-04G-B003-R36","R3-04-R36-000029","2026-04-21","workspace-head","easy",4140028,"timeout","attrition","",24,562.59,0.1734,0.2402,0.1969,42,87,76,""
"R3-04G-B003-R36","R3-04-R36-000030","2026-04-21","workspace-head","easy",4140029,"defeat","military_collapse","",22,546.11,0.5467,0.0960,0.4619,3,136,0,""
"R3-04G-B003-R36","R3-04-R36-000031","2026-04-21","workspace-head","easy",4140030,"defeat","internal_division","",22,570.49,0.2754,0.0488,0.1252,10,172,49,""
"R3-04G-B003-R36","R3-04-R36-000032","2026-04-21","workspace-head","easy",4140031,"timeout","attrition","",24,506.91,0.2416,0.1185,0.1224,60,133,51,""
"R3-04G-B003-R36","R3-04-R36-000033","2026-04-21","workspace-head","easy",4140032,"timeout","attrition","",24,553.94,0.2929,0.2153,0.7593,62,113,56,""
"R3-04G-B003-R36","R3-04-R36-000034","2026-04-21","workspace-head","easy",4140033,"victory","energyliberation","energyliberation",23,551.54,0.3959,0.0671,0.2689,38,142,14,""
"R3-04G-B003-R36","R3-04-R36-000035","2026-04-21","workspace-head","easy",4140034,"victory","energyliberation","energyliberation",13,325.16,0.0821,0.1916,0.2525,80,88,113,""
"R3-04G-B003-R36","R3-04-R36-000036","2026-04-21","workspace-head","easy",4140035,"victory","energyliberation","energyliberation",8,176.85,0.0699,0.1310,0.2854,72,117,125,""
"R3-04G-B003-R36","R3-04-R36-000037","2026-04-21","workspace-head","easy",4140036,"victory","energyliberation","energyliberation",10,242.24,0.1062,0.0721,0.0836,50,115,104,""
"R3-04G-B003-R36","R3-04-R36-000038","2026-04-21","workspace-head","easy",4140037,"victory","energyliberation","energyliberation",6,151.43,0.0539,0.0477,0.0998,80,137,133,""
"R3-04G-B003-R36","R3-04-R36-000039","2026-04-21","workspace-head","easy",4140038,"victory","energyliberation","energyliberation",13,343.24,0.0758,0.2520,0.1448,81,81,119,""
"R3-04G-B003-R36","R3-04-R36-000040","2026-04-21","workspace-head","easy",4140039,"timeout","attrition","",24,628.39,0.6671,0.1345,0.1297,39,124,0,""
"R3-04G-B003-R36","R3-04-R36-000041","2026-04-21","workspace-head","easy",4140040,"timeout","attrition","",24,530.42,0.3724,0.0747,0.4521,35,162,26,""
"R3-04G-B003-R36","R3-04-R36-000042","2026-04-21","workspace-head","easy",4140041,"defeat","military_collapse","",20,445.07,0.0818,0.0758,0.1282,0,152,112,""
"R3-04G-B003-R36","R3-04-R36-000043","2026-04-21","workspace-head","easy",4140042,"timeout","attrition","",24,507.62,0.1792,0.1299,0.1596,72,119,74,""
"R3-04G-B003-R36","R3-04-R36-000044","2026-04-21","workspace-head","easy",4140043,"victory","energyliberation","energyliberation",12,279.72,0.1564,0.1593,0.4223,10,91,87,""
"R3-04G-B003-R36","R3-04-R36-000045","2026-04-21","workspace-head","easy",4140044,"timeout","attrition","",24,588.01,0.5254,0.1564,0.1195,43,129,2,""
"R3-04G-B003-R36","R3-04-R36-000046","2026-04-21","workspace-head","easy",4140045,"timeout","attrition","",24,618.03,0.2745,0.2103,0.1690,19,87,55,""
"R3-04G-B003-R36","R3-04-R36-000047","2026-04-21","workspace-head","easy",4140046,"victory","axisvictory","axisvictory",12,286.29,0.3078,0.1586,0.0938,72,125,50,""
"R3-04G-B003-R36","R3-04-R36-000048","2026-04-21","workspace-head","easy",4140047,"victory","energyliberation","energyliberation",5,111.95,0.0858,0.0844,0.0000,71,154,119,""
"R3-04G-B003-R36","R3-04-R36-000049","2026-04-21","workspace-head","easy",4140048,"victory","energyliberation","energyliberation",16,368.15,0.0667,0.0976,0.0432,56,155,120,""
"R3-04G-B003-R36","R3-04-R36-000050","2026-04-21","workspace-head","easy",4140049,"victory","energyliberation","energyliberation",24,527.73,0.3201,0.2095,0.1871,72,77,42,""
"R3-04G-B003-R36","R3-04-R36-000051","2026-04-21","workspace-head","easy",4140050,"victory","energyliberation","energyliberation",20,434.91,0.1972,0.0925,0.3582,52,136,64,""
"R3-04G-B003-R36","R3-04-R36-000052","2026-04-21","workspace-head","easy",4140051,"victory","energyliberation","energyliberation",20,468.73,0.0893,0.0717,0.2282,61,160,114,""
"R3-04G-B003-R36","R3-04-R36-000053","2026-04-21","workspace-head","easy",4140052,"victory","energyliberation","energyliberation",14,328.70,1.5108,0.5067,0.3352,65,23,0,""
"R3-04G-B003-R36","R3-04-R36-000054","2026-04-21","workspace-head","easy",4140053,"timeout","attrition","",24,508.56,0.0953,0.0802,0.1398,71,143,96,""
"R3-04G-B003-R36","R3-04-R36-000055","2026-04-21","workspace-head","easy",4140054,"timeout","attrition","",24,606.30,0.6999,0.1338,0.5152,61,128,0,""
"R3-04G-B003-R36","R3-04-R36-000056","2026-04-21","workspace-head","easy",4140055,"timeout","attrition","",24,504.43,0.1720,0.3022,0.2827,66,78,72,""
"R3-04G-B003-R36","R3-04-R36-000057","2026-04-21","workspace-head","easy",4140056,"defeat","military_collapse","",11,279.39,0.2176,0.2027,0.1758,2,116,77,""
"R3-04G-B003-R36","R3-04-R36-000058","2026-04-21","workspace-head","easy",4140057,"victory","energyliberation","energyliberation",11,259.75,0.6052,0.0545,0.0664,50,165,0,""
"R3-04G-B003-R36","R3-04-R36-000059","2026-04-21","workspace-head","easy",4140058,"victory","energyliberation","energyliberation",5,124.55,0.0937,0.0464,0.0452,80,151,114,""
"R3-04G-B003-R36","R3-04-R36-000060","2026-04-21","workspace-head","easy",4140059,"timeout","attrition","",24,515.62,0.1025,0.0959,0.0632,72,121,85,""
"R3-04G-B003-R36","R3-04-R36-000061","2026-04-21","workspace-head","easy",4140060,"victory","energyliberation","energyliberation",12,252.01,0.0771,0.0724,0.0226,65,147,116,""
"R3-04G-B003-R36","R3-04-R36-000062","2026-04-21","workspace-head","easy",4140061,"timeout","attrition","",24,637.56,0.5076,0.0920,0.2574,33,150,0,""
"R3-04G-B003-R36","R3-04-R36-000063","2026-04-21","workspace-head","easy",4140062,"victory","energyliberation","energyliberation",10,265.70,0.1444,0.0872,0.0146,77,154,96,""
"R3-04G-B003-R36","R3-04-R36-000064","2026-04-21","workspace-head","easy",4140063,"victory","energyliberation","energyliberation",13,293.26,0.0610,0.0825,0.0894,74,162,125,""
"R3-04G-B003-R36","R3-04-R36-000065","2026-04-21","workspace-head","easy",4140064,"victory","energyliberation","energyliberation",14,346.44,0.0923,0.0759,0.1695,68,154,119,""
"R3-04G-B003-R36","R3-04-R36-000066","2026-04-21","workspace-head","easy",4140065,"timeout","attrition","",24,647.30,0.1739,0.1078,0.3769,22,143,81,""
"R3-04G-B003-R36","R3-04-R36-000067","2026-04-21","workspace-head","easy",4140066,"defeat","military_collapse","",13,298.78,0.1950,0.1193,0.1716,2,116,76,""
"R3-04G-B003-R36","R3-04-R36-000068","2026-04-21","workspace-head","easy",4140067,"timeout","attrition","",24,546.28,0.6115,0.2045,0.1579,40,76,0,""
"R3-04G-B003-R36","R3-04-R36-000069","2026-04-21","workspace-head","easy",4140068,"victory","axisvictory","axisvictory",9,222.18,0.0441,0.0798,0.1018,66,140,131,""
"R3-04G-B003-R36","R3-04-R36-000070","2026-04-21","workspace-head","easy",4140069,"defeat","military_collapse","",20,467.34,0.2846,0.1166,0.2716,4,134,43,""
"R3-04G-B003-R36","R3-04-R36-000071","2026-04-21","workspace-head","easy",4140070,"timeout","attrition","",24,549.38,0.1170,0.1423,0.0497,35,121,96,""
"R3-04G-B003-R36","R3-04-R36-000072","2026-04-21","workspace-head","easy",4140071,"victory","energyliberation","energyliberation",8,206.83,0.0459,0.1158,0.0502,82,113,132,""
"R3-04G-B003-R36","R3-04-R36-000073","2026-04-21","workspace-head","easy",4140072,"victory","axisvictory","axisvictory",10,212.21,0.1253,0.1913,0.1325,76,66,96,""
"R3-04G-B003-R36","R3-04-R36-000074","2026-04-21","workspace-head","easy",4140073,"victory","energyliberation","energyliberation",8,185.96,0.2647,0.0702,0.0595,82,134,78,""
"R3-04G-B003-R36","R3-04-R36-000075","2026-04-21","workspace-head","easy",4140074,"victory","energyliberation","energyliberation",5,120.76,0.0000,0.0442,0.1048,67,151,150,""
"R3-04G-B003-R36","R3-04-R36-000076","2026-04-21","workspace-head","easy",4140075,"victory","energyliberation","energyliberation",18,425.33,0.3338,0.1848,0.0518,11,100,33,""
"R3-04G-B003-R36","R3-04-R36-000077","2026-04-21","workspace-head","easy",4140076,"victory","energyliberation","energyliberation",15,320.37,0.1699,0.1334,0.1798,39,115,86,""
"R3-04G-B003-R36","R3-04-R36-000078","2026-04-21","workspace-head","easy",4140077,"victory","energyliberation","energyliberation",2,44.62,0.0274,0.0380,0.0102,91,152,142,""
"R3-04G-B003-R36","R3-04-R36-000079","2026-04-21","workspace-head","easy",4140078,"victory","energyliberation","energyliberation",9,230.59,0.4105,0.0981,0.0674,60,143,48,""
"R3-04G-B003-R36","R3-04-R36-000080","2026-04-21","workspace-head","easy",4140079,"victory","energyliberation","energyliberation",12,288.93,0.2334,0.0737,0.1105,48,82,57,""
"R3-04G-B003-R36","R3-04-R36-000081","2026-04-21","workspace-head","easy",4140080,"timeout","attrition","",24,540.84,0.6678,0.1564,0.1100,67,127,0,""
"R3-04G-B003-R36","R3-04-R36-000082","2026-04-21","workspace-head","easy",4140081,"victory","energyliberation","energyliberation",9,234.28,0.1409,0.1108,0.0954,66,107,87,""
"R3-04G-B003-R36","R3-04-R36-000083","2026-04-21","workspace-head","easy",4140082,"victory","axisvictory","axisvictory",10,240.82,0.1291,0.0959,0.1115,62,151,98,""
"R3-04G-B003-R36","R3-04-R36-000084","2026-04-21","workspace-head","easy",4140083,"victory","energyliberation","energyliberation",11,262.41,0.2617,0.1131,0.0780,74,134,67,""
"R3-04G-B003-R36","R3-04-R36-000085","2026-04-21","workspace-head","easy",4140084,"timeout","attrition","",24,534.15,0.1870,0.1500,0.2379,61,103,77,""
"R3-04G-B003-R36","R3-04-R36-000086","2026-04-21","workspace-head","easy",4140085,"victory","energyliberation","energyliberation",8,199.34,0.0088,0.0526,0.0521,88,174,146,""
"R3-04G-B003-R36","R3-04-R36-000087","2026-04-21","workspace-head","easy",4140086,"victory","energyliberation","energyliberation",15,362.16,0.1529,0.1265,0.3140,44,132,91,""
"R3-04G-B003-R36","R3-04-R36-000088","2026-04-21","workspace-head","easy",4140087,"victory","energyliberation","energyliberation",2,43.92,0.0000,0.0915,0.0000,83,129,150,""
"R3-04G-B003-R36","R3-04-R36-000089","2026-04-21","workspace-head","easy",4140088,"victory","energyliberation","energyliberation",10,237.20,0.0488,0.0491,0.1094,73,140,127,""
"R3-04G-B003-R36","R3-04-R36-000090","2026-04-21","workspace-head","easy",4140089,"victory","energyliberation","energyliberation",10,252.83,0.1081,0.0969,0.2074,68,90,112,""
"R3-04G-B003-R36","R3-04-R36-000091","2026-04-21","workspace-head","easy",4140090,"victory","energyliberation","energyliberation",11,244.79,0.0421,0.2032,0.1517,67,81,133,""
"R3-04G-B003-R36","R3-04-R36-000092","2026-04-21","workspace-head","easy",4140091,"timeout","attrition","",24,595.18,0.1486,0.1085,0.1761,40,147,92,""
"R3-04G-B003-R36","R3-04-R36-000093","2026-04-21","workspace-head","easy",4140092,"victory","energyliberation","energyliberation",5,124.01,0.1474,0.0405,0.1077,72,151,95,""
"R3-04G-B003-R36","R3-04-R36-000094","2026-04-21","workspace-head","easy",4140093,"victory","energyliberation","energyliberation",15,359.11,0.3149,0.0726,0.1561,62,140,43,""
"R3-04G-B003-R36","R3-04-R36-000095","2026-04-21","workspace-head","easy",4140094,"timeout","attrition","",24,579.70,0.8587,0.0611,0.1119,42,153,0,""
"R3-04G-B003-R36","R3-04-R36-000096","2026-04-21","workspace-head","easy",4140095,"victory","energyliberation","energyliberation",14,341.03,0.3642,0.0562,0.1090,53,157,41,""
"R3-04G-B003-R36","R3-04-R36-000097","2026-04-21","workspace-head","easy",4140096,"victory","energyliberation","energyliberation",17,401.40,0.3320,0.1432,0.3802,66,97,51,""
"R3-04G-B003-R36","R3-04-R36-000098","2026-04-21","workspace-head","easy",4140097,"victory","axisvictory","axisvictory",22,486.77,1.0738,0.1111,0.0837,16,126,0,""
"R3-04G-B003-R36","R3-04-R36-000099","2026-04-21","workspace-head","easy",4140098,"victory","energyliberation","energyliberation",18,425.37,0.1599,0.1189,0.3169,45,142,85,""
"R3-04G-B003-R36","R3-04-R36-000100","2026-04-21","workspace-head","easy",4140099,"victory","energyliberation","energyliberation",12,287.24,0.2423,0.0299,0.1186,57,170,58,""
"R3-04G-B003-R36","R3-04-R36-000101","2026-04-21","workspace-head","easy",4140100,"victory","energyliberation","energyliberation",15,357.58,0.2399,0.2072,0.0738,61,107,71,""
"R3-04G-B003-R36","R3-04-R36-000102","2026-04-21","workspace-head","easy",4140101,"timeout","attrition","",24,602.28,0.1713,0.1252,0.0836,72,133,86,""
"R3-04G-B003-R36","R3-04-R36-000103","2026-04-21","workspace-head","easy",4140102,"victory","energyliberation","energyliberation",5,133.45,0.0702,0.0718,0.0649,77,155,124,""
"R3-04G-B003-R36","R3-04-R36-000104","2026-04-21","workspace-head","easy",4140103,"victory","energyliberation","energyliberation",12,271.65,0.2074,0.1279,0.2744,31,118,74,""
"R3-04G-B003-R36","R3-04-R36-000105","2026-04-21","workspace-head","easy",4140104,"timeout","attrition","",24,526.31,0.1227,0.1624,0.0712,43,126,103,""
"R3-04G-B003-R36","R3-04-R36-000106","2026-04-21","workspace-head","easy",4140105,"timeout","attrition","",24,544.47,0.4439,0.4663,0.0637,64,16,22,""
"R3-04G-B003-R36","R3-04-R36-000107","2026-04-21","workspace-head","easy",4140106,"timeout","attrition","",24,529.43,0.1548,0.0472,0.2299,76,160,76,""
"R3-04G-B003-R36","R3-04-R36-000108","2026-04-21","workspace-head","easy",4140107,"victory","energyliberation","energyliberation",6,159.86,0.0314,0.0635,0.0037,62,103,137,""
"R3-04G-B003-R36","R3-04-R36-000109","2026-04-21","workspace-head","easy",4140108,"timeout","attrition","",24,603.06,0.5621,0.1320,0.2127,14,137,9,""
"R3-04G-B003-R36","R3-04-R36-000110","2026-04-21","workspace-head","easy",4140109,"victory","energyliberation","energyliberation",12,252.40,0.0945,0.0456,0.7596,51,162,111,""
"R3-04G-B003-R36","R3-04-R36-000111","2026-04-21","workspace-head","easy",4140110,"victory","energyliberation","energyliberation",19,480.41,0.3208,0.1797,0.0649,45,70,24,""
"R3-04G-B003-R36","R3-04-R36-000112","2026-04-21","workspace-head","easy",4140111,"victory","energyliberation","energyliberation",13,287.18,0.0482,0.1123,0.1311,95,130,129,""
"R3-04G-B003-R36","R3-04-R36-000113","2026-04-21","workspace-head","easy",4140112,"timeout","attrition","",24,549.49,0.1581,0.1462,0.1315,44,127,84,""
"R3-04G-B003-R36","R3-04-R36-000114","2026-04-21","workspace-head","easy",4140113,"victory","axisvictory","axisvictory",18,462.96,0.3025,0.1162,0.3150,15,90,50,""
"R3-04G-B003-R36","R3-04-R36-000115","2026-04-21","workspace-head","easy",4140114,"defeat","internal_division","",24,527.87,0.1527,0.2585,0.3055,10,58,84,""
"R3-04G-B003-R36","R3-04-R36-000116","2026-04-21","workspace-head","easy",4140115,"victory","energyliberation","energyliberation",8,172.21,0.1940,0.1494,0.1368,42,79,85,""
"R3-04G-B003-R36","R3-04-R36-000117","2026-04-21","workspace-head","easy",4140116,"timeout","attrition","",24,596.78,0.2478,0.1011,0.3500,68,130,43,""
"R3-04G-B003-R36","R3-04-R36-000118","2026-04-21","workspace-head","easy",4140117,"victory","energyliberation","energyliberation",9,210.33,0.1710,0.3316,0.0398,75,50,94,""
"R3-04G-B003-R36","R3-04-R36-000119","2026-04-21","workspace-head","easy",4140118,"victory","energyliberation","energyliberation",17,392.45,0.1285,0.1083,0.0691,51,123,102,""
"R3-04G-B003-R36","R3-04-R36-000120","2026-04-21","workspace-head","easy",4140119,"timeout","attrition","",24,514.21,0.5739,0.0616,0.2557,8,160,0,""
"R3-04G-B003-R36","R3-04-R36-000121","2026-04-21","workspace-head","easy",4140120,"victory","energyliberation","energyliberation",11,278.80,0.0848,0.0920,0.1829,73,123,121,""
"R3-04G-B003-R36","R3-04-R36-000122","2026-04-21","workspace-head","easy",4140121,"victory","energyliberation","energyliberation",9,239.71,0.0888,0.0961,0.1351,72,85,120,""
"R3-04G-B003-R36","R3-04-R36-000123","2026-04-21","workspace-head","easy",4140122,"timeout","attrition","",24,622.47,0.5708,0.1173,0.3007,37,106,0,""
"R3-04G-B003-R36","R3-04-R36-000124","2026-04-21","workspace-head","easy",4140123,"victory","energyliberation","energyliberation",16,347.53,0.3184,0.0837,0.1503,44,157,49,""
"R3-04G-B003-R36","R3-04-R36-000125","2026-04-21","workspace-head","easy",4140124,"victory","axisvictory","axisvictory",18,460.86,0.2185,0.1707,0.2370,43,65,66,""
"R3-04G-B003-R36","R3-04-R36-000126","2026-04-21","workspace-head","easy",4140125,"victory","energyliberation","energyliberation",5,116.05,0.0708,0.0314,0.0626,81,146,123,""
"R3-04G-B003-R36","R3-04-R36-000127","2026-04-21","workspace-head","easy",4140126,"victory","energyliberation","energyliberation",19,401.69,0.4021,0.0773,0.1057,71,156,20,""
"R3-04G-B003-R36","R3-04-R36-000128","2026-04-21","workspace-head","easy",4140127,"victory","energyliberation","energyliberation",4,97.60,0.0846,0.0674,0.0000,81,117,121,""
"R3-04G-B003-R36","R3-04-R36-000129","2026-04-21","workspace-head","easy",4140128,"victory","axisvictory","axisvictory",16,417.18,0.0663,0.1261,0.2032,80,136,119,""
"R3-04G-B003-R36","R3-04-R36-000130","2026-04-21","workspace-head","easy",4140129,"timeout","attrition","",24,610.97,0.5466,0.1241,0.1736,29,110,12,""
"R3-04G-B003-R36","R3-04-R36-000131","2026-04-21","workspace-head","easy",4140130,"victory","energyliberation","energyliberation",21,518.89,0.1682,0.1763,0.2918,45,114,85,""
"R3-04G-B003-R36","R3-04-R36-000132","2026-04-21","workspace-head","easy",4140131,"timeout","attrition","",24,537.54,0.4532,0.0904,0.0776,16,137,0,""
"R3-04G-B003-R36","R3-04-R36-000133","2026-04-21","workspace-head","easy",4140132,"victory","axisvictory","axisvictory",12,271.15,0.2810,0.2668,0.1726,65,88,50,""
"R3-04G-B003-R36","R3-04-R36-000134","2026-04-21","workspace-head","easy",4140133,"victory","energyliberation","energyliberation",4,89.39,0.0305,0.0269,0.0399,73,165,138,""
"R3-04G-B003-R36","R3-04-R36-000135","2026-04-21","workspace-head","easy",4140134,"victory","axisvictory","axisvictory",9,227.71,0.2587,0.1340,0.1308,52,123,81,""
"R3-04G-B003-R36","R3-04-R36-000136","2026-04-21","workspace-head","easy",4140135,"victory","axisvictory","axisvictory",14,318.65,0.9076,0.1352,0.1030,63,122,0,""
"R3-04G-B003-R36","R3-04-R36-000137","2026-04-21","workspace-head","easy",4140136,"victory","energyliberation","energyliberation",4,87.46,0.0058,0.0448,0.0352,82,179,148,""
"R3-04G-B003-R36","R3-04-R36-000138","2026-04-21","workspace-head","easy",4140137,"victory","energyliberation","energyliberation",8,199.73,0.2690,0.2420,0.2912,71,45,61,""
"R3-04G-B003-R36","R3-04-R36-000139","2026-04-21","workspace-head","easy",4140138,"victory","energyliberation","energyliberation",12,308.20,0.0541,0.1898,0.1123,83,92,121,""
"R3-04G-B003-R36","R3-04-R36-000140","2026-04-21","workspace-head","easy",4140139,"victory","energyliberation","energyliberation",6,150.54,0.0855,0.1058,0.1882,74,129,120,""
"R3-04G-B003-R36","R3-04-R36-000141","2026-04-21","workspace-head","easy",4140140,"victory","energyliberation","energyliberation",4,100.69,0.0000,0.0571,0.0682,77,144,150,""
"R3-04G-B003-R36","R3-04-R36-000142","2026-04-21","workspace-head","easy",4140141,"victory","energyliberation","energyliberation",12,277.39,0.3084,0.1709,0.1866,59,119,60,""
"R3-04G-B003-R36","R3-04-R36-000143","2026-04-21","workspace-head","easy",4140142,"timeout","attrition","",24,604.23,0.1305,0.4417,0.1655,73,24,97,""
"R3-04G-B003-R36","R3-04-R36-000144","2026-04-21","workspace-head","easy",4140143,"timeout","attrition","",24,610.30,0.1973,0.1200,0.1548,57,126,69,""
"R3-04G-B003-R36","R3-04-R36-000145","2026-04-21","workspace-head","easy",4140144,"victory","energyliberation","energyliberation",4,98.32,0.0000,0.0436,0.0340,55,165,150,""
"R3-04G-B003-R36","R3-04-R36-000146","2026-04-21","workspace-head","easy",4140145,"victory","energyliberation","energyliberation",6,150.87,0.1058,0.0937,0.1014,56,131,115,""
"R3-04G-B003-R36","R3-04-R36-000147","2026-04-21","workspace-head","easy",4140146,"victory","energyliberation","energyliberation",7,179.71,0.0697,0.1009,0.1674,76,145,127,""
"R3-04G-B003-R36","R3-04-R36-000148","2026-04-21","workspace-head","easy",4140147,"timeout","attrition","",24,638.62,0.1251,0.3036,0.0920,75,88,87,""
"R3-04G-B003-R36","R3-04-R36-000149","2026-04-21","workspace-head","easy",4140148,"victory","energyliberation","energyliberation",7,177.69,0.0459,0.1651,0.0105,93,94,130,""
"R3-04G-B003-R36","R3-04-R36-000150","2026-04-21","workspace-head","easy",4140149,"victory","energyliberation","energyliberation",20,516.17,0.2340,0.0425,0.0940,54,176,63,""
"R3-04G-B003-R36","R3-04-R36-000151","2026-04-21","workspace-head","easy",4140150,"victory","energyliberation","energyliberation",9,196.63,0.0624,0.0842,0.0770,46,156,125,""
"R3-04G-B003-R36","R3-04-R36-000152","2026-04-21","workspace-head","easy",4140151,"victory","energyliberation","energyliberation",6,142.78,0.0000,0.0733,0.0566,77,106,150,""
"R3-04G-B003-R36","R3-04-R36-000153","2026-04-21","workspace-head","easy",4140152,"timeout","attrition","",24,633.89,0.4193,0.1890,0.1473,27,114,10,""
"R3-04G-B003-R36","R3-04-R36-000154","2026-04-21","workspace-head","easy",4140153,"victory","energyliberation","energyliberation",20,517.83,0.2362,0.1095,0.3287,72,147,66,""
"R3-04G-B003-R36","R3-04-R36-000155","2026-04-21","workspace-head","easy",4140154,"victory","energyliberation","energyliberation",10,252.82,0.1916,0.1187,0.0426,50,114,79,""
"R3-04G-B003-R36","R3-04-R36-000156","2026-04-21","workspace-head","easy",4140155,"victory","energyliberation","energyliberation",4,107.24,0.0682,0.0852,0.1428,64,132,114,""
"R3-04G-B003-R36","R3-04-R36-000157","2026-04-21","workspace-head","easy",4140156,"victory","energyliberation","energyliberation",11,292.49,0.0646,0.4072,0.2200,60,47,120,""
"R3-04G-B003-R36","R3-04-R36-000158","2026-04-21","workspace-head","easy",4140157,"victory","energyliberation","energyliberation",8,202.24,0.2180,0.0753,0.0651,83,148,82,""
