batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04G-B015-R71","R3-04-R71-000065","2026-04-21","workspace-head","easy",4130064,"timeout","attrition","",24,614.85,0.3695,0.1542,0.1473,37,133,17,""
"R3-04G-B015-R71","R3-04-R71-000066","2026-04-21","workspace-head","easy",4130065,"victory","energyliberation","energyliberation",9,208.78,0.0531,0.0549,0.3145,92,169,125,""
"R3-04G-B015-R71","R3-04-R71-000067","2026-04-21","workspace-head","easy",4130066,"victory","axisvictory","axisvictory",24,599.64,0.5509,0.3074,0.1634,72,65,0,""
"R3-04G-B015-R71","R3-04-R71-000068","2026-04-21","workspace-head","easy",4130067,"victory","axisvictory","axisvictory",10,212.34,0.1055,0.2128,0.1450,60,55,113,""
"R3-04G-B015-R71","R3-04-R71-000069","2026-04-21","workspace-head","easy",4130068,"victory","energyliberation","energyliberation",18,396.34,0.0494,0.2240,0.0751,54,100,129,""
"R3-04G-B015-R71","R3-04-R71-000070","2026-04-21","workspace-head","easy",4130069,"victory","energyliberation","energyliberation",16,367.70,0.1027,0.0980,0.1183,58,150,112,""
"R3-04G-B015-R71","R3-04-R71-000071","2026-04-21","workspace-head","easy",4130070,"victory","axisvictory","axisvictory",13,309.34,0.9120,0.1440,0.2909,82,115,3,""
"R3-04G-B015-R71","R3-04-R71-000072","2026-04-21","workspace-head","easy",4130071,"victory","energyliberation","energyliberation",6,126.03,0.0475,0.0772,0.3854,58,138,131,""
"R3-04G-B015-R71","R3-04-R71-000073","2026-04-21","workspace-head","easy",4130072,"victory","energyliberation","energyliberation",9,223.72,0.1966,0.0823,0.0932,62,144,76,""
"R3-04G-B015-R71","R3-04-R71-000074","2026-04-21","workspace-head","easy",4130073,"victory","energyliberation","energyliberation",18,414.51,0.5197,0.2623,0.1900,47,41,0,""
"R3-04G-B015-R71","R3-04-R71-000075","2026-04-21","workspace-head","easy",4130074,"timeout","attrition","",24,607.43,0.1752,0.1225,0.1424,25,135,61,""
"R3-04G-B015-R71","R3-04-R71-000076","2026-04-21","workspace-head","easy",4130075,"timeout","attrition","",24,529.82,0.3622,0.2080,0.5409,50,50,27,""
"R3-04G-B015-R71","R3-04-R71-000077","2026-04-21","workspace-head","easy",4130076,"victory","energyliberation","energyliberation",16,345.12,0.1295,0.2649,0.2371,43,58,79,""
"R3-04G-B015-R71","R3-04-R71-000078","2026-04-21","workspace-head","easy",4130077,"victory","energyliberation","energyliberation",10,226.42,0.1636,0.2231,0.0496,63,72,95,""
"R3-04G-B015-R71","R3-04-R71-000079","2026-04-21","workspace-head","easy",4130078,"victory","energyliberation","energyliberation",17,370.73,0.1401,0.0939,0.1205,33,151,90,""
"R3-04G-B015-R71","R3-04-R71-000080","2026-04-21","workspace-head","easy",4130079,"victory","energyliberation","energyliberation",7,164.84,0.0698,0.0766,0.2062,55,163,119,""
"R3-04G-B015-R71","R3-04-R71-000081","2026-04-21","workspace-head","easy",4130080,"victory","energyliberation","energyliberation",14,312.13,0.3394,0.1651,0.2141,41,85,47,""
"R3-04G-B015-R71","R3-04-R71-000082","2026-04-21","workspace-head","easy",4130081,"defeat","military_collapse","",22,481.89,0.1660,0.1356,0.0660,0,126,67,""
"R3-04G-B015-R71","R3-04-R71-000083","2026-04-21","workspace-head","easy",4130082,"timeout","attrition","",24,534.66,0.1949,0.0560,0.2118,26,158,69,""
"R3-04G-B015-R71","R3-04-R71-000084","2026-04-21","workspace-head","easy",4130083,"timeout","attrition","",24,550.37,1.0086,0.1368,0.1414,37,114,0,""
"R3-04G-B015-R71","R3-04-R71-000085","2026-04-21","workspace-head","easy",4130084,"victory","energyliberation","energyliberation",5,126.94,0.1359,0.1317,0.0454,72,138,90,""
"R3-04G-B015-R71","R3-04-R71-000086","2026-04-21","workspace-head","easy",4130085,"victory","energyliberation","energyliberation",4,102.69,0.0536,0.1142,0.0043,56,123,132,""
"R3-04G-B015-R71","R3-04-R71-000087","2026-04-21","workspace-head","easy",4130086,"timeout","attrition","",24,613.47,0.1352,0.0547,0.2341,15,169,87,""
"R3-04G-B015-R71","R3-04-R71-000088","2026-04-21","workspace-head","easy",4130087,"timeout","attrition","",24,543.90,0.6432,0.1685,0.2163,80,106,0,""
"R3-04G-B015-R71","R3-04-R71-000089","2026-04-21","workspace-head","easy",4130088,"victory","energyliberation","energyliberation",16,342.29,0.2130,0.1223,0.1002,68,136,69,""
"R3-04G-B015-R71","R3-04-R71-000090","2026-04-21","workspace-head","easy",4130089,"victory","energyliberation","energyliberation",17,347.31,0.3088,0.0716,0.4881,72,152,28,""
"R3-04G-B015-R71","R3-04-R71-000091","2026-04-21","workspace-head","easy",4130090,"victory","energyliberation","energyliberation",6,131.40,0.4471,0.1631,0.2423,28,84,45,""
"R3-04G-B015-R71","R3-04-R71-000092","2026-04-21","workspace-head","easy",4130091,"timeout","attrition","",24,610.98,0.3804,0.0959,0.1508,63,142,21,""
"R3-04G-B015-R71","R3-04-R71-000093","2026-04-21","workspace-head","easy",4130092,"timeout","attrition","",24,593.48,0.0899,0.0749,0.3454,67,161,103,""
"R3-04G-B015-R71","R3-04-R71-000094","2026-04-21","workspace-head","easy",4130093,"victory","energyliberation","energyliberation",8,189.28,0.1508,0.0964,0.2102,62,123,98,""
"R3-04G-B015-R71","R3-04-R71-000095","2026-04-21","workspace-head","easy",4130094,"timeout","attrition","",24,522.82,0.1395,0.1316,0.3599,18,108,100,""
"R3-04G-B015-R71","R3-04-R71-000096","2026-04-21","workspace-head","easy",4130095,"victory","energyliberation","energyliberation",6,147.12,0.0604,0.1291,0.0547,66,98,126,""
"R3-04G-B015-R71","R3-04-R71-000097","2026-04-21","workspace-head","easy",4130096,"victory","energyliberation","energyliberation",5,107.79,0.2387,0.0956,0.4123,61,137,82,""
"R3-04G-B015-R71","R3-04-R71-000098","2026-04-21","workspace-head","easy",4130097,"victory","energyliberation","energyliberation",20,501.64,0.1356,0.2674,0.0903,42,58,90,""
"R3-04G-B015-R71","R3-04-R71-000099","2026-04-21","workspace-head","easy",4130098,"timeout","attrition","",24,537.49,0.2244,0.2446,0.3119,48,92,62,""
"R3-04G-B015-R71","R3-04-R71-000100","2026-04-21","workspace-head","easy",4130099,"victory","energyliberation","energyliberation",24,528.16,0.1750,0.1648,0.1147,49,130,85,""
"R3-04G-B015-R71","R3-04-R71-000101","2026-04-21","workspace-head","easy",4130100,"timeout","attrition","",24,501.22,0.1828,0.2069,0.8779,16,106,77,""
"R3-04G-B015-R71","R3-04-R71-000102","2026-04-21","workspace-head","easy",4130101,"victory","energyliberation","energyliberation",24,571.93,0.1369,0.1258,0.2762,77,136,89,""
"R3-04G-B015-R71","R3-04-R71-000103","2026-04-21","workspace-head","easy",4130102,"victory","energyliberation","energyliberation",18,360.74,0.0912,0.0970,0.1317,84,135,116,""
"R3-04G-B015-R71","R3-04-R71-000104","2026-04-21","workspace-head","easy",4130103,"timeout","attrition","",24,615.20,0.2532,0.0645,0.2050,79,162,22,""
"R3-04G-B015-R71","R3-04-R71-000105","2026-04-21","workspace-head","easy",4130104,"victory","energyliberation","energyliberation",16,401.77,0.6883,0.1095,1.0647,8,93,0,""
"R3-04G-B015-R71","R3-04-R71-000106","2026-04-21","workspace-head","easy",4130105,"timeout","attrition","",24,558.86,0.3221,0.1226,0.2315,16,134,0,""
"R3-04G-B015-R71","R3-04-R71-000107","2026-04-21","workspace-head","easy",4130106,"victory","energyliberation","energyliberation",13,325.04,0.1523,0.0914,0.1297,57,154,95,""
"R3-04G-B015-R71","R3-04-R71-000108","2026-04-21","workspace-head","easy",4130107,"timeout","attrition","",24,488.03,0.0954,0.2494,0.1568,74,39,114,""
"R3-04G-B015-R71","R3-04-R71-000109","2026-04-21","workspace-head","easy",4130108,"victory","energyliberation","energyliberation",3,61.24,0.0063,0.0870,0.0449,78,130,148,""
"R3-04G-B015-R71","R3-04-R71-000110","2026-04-21","workspace-head","easy",4130109,"victory","energyliberation","energyliberation",11,277.84,0.2507,0.1384,0.0799,42,122,59,""
"R3-04G-B015-R71","R3-04-R71-000111","2026-04-21","workspace-head","easy",4130110,"victory","energyliberation","energyliberation",5,125.57,0.1225,0.0677,0.1108,58,127,110,""
"R3-04G-B015-R71","R3-04-R71-000112","2026-04-21","workspace-head","easy",4130111,"victory","energyliberation","energyliberation",12,275.49,0.1675,0.1092,0.1658,64,106,95,""
"R3-04G-B015-R71","R3-04-R71-000113","2026-04-21","workspace-head","easy",4130112,"timeout","attrition","",24,611.01,0.4374,0.2266,0.1487,39,72,7,""
"R3-04G-B015-R71","R3-04-R71-000114","2026-04-21","workspace-head","easy",4130113,"victory","energyliberation","energyliberation",10,208.03,0.6977,0.0791,0.1611,54,161,4,""
"R3-04G-B015-R71","R3-04-R71-000115","2026-04-21","workspace-head","easy",4130114,"defeat","military_collapse","",16,354.21,0.1006,0.1158,0.2290,0,90,107,""
"R3-04G-B015-R71","R3-04-R71-000116","2026-04-21","workspace-head","easy",4130115,"victory","axisvictory","axisvictory",10,204.30,0.0960,0.1408,0.2306,76,135,118,""
"R3-04G-B015-R71","R3-04-R71-000117","2026-04-21","workspace-head","easy",4130116,"victory","energyliberation","energyliberation",7,159.74,0.1309,0.0497,0.2395,70,155,93,""
"R3-04G-B015-R71","R3-04-R71-000118","2026-04-21","workspace-head","easy",4130117,"timeout","attrition","",24,593.40,0.4751,0.1555,0.1188,27,70,0,""
"R3-04G-B015-R71","R3-04-R71-000119","2026-04-21","workspace-head","easy",4130118,"victory","energyliberation","energyliberation",14,290.07,0.0755,0.0838,0.0213,77,140,117,""
"R3-04G-B015-R71","R3-04-R71-000120","2026-04-21","workspace-head","easy",4130119,"timeout","attrition","",24,583.24,0.4467,0.1706,0.1199,57,85,2,""
"R3-04G-B015-R71","R3-04-R71-000121","2026-04-21","workspace-head","easy",4130120,"victory","energyliberation","energyliberation",13,285.18,0.3891,0.0499,0.1605,54,163,42,""
"R3-04G-B015-R71","R3-04-R71-000122","2026-04-21","workspace-head","easy",4130121,"victory","axisvictory","axisvictory",21,490.94,0.1692,0.1023,0.8987,60,145,96,""
"R3-04G-B015-R71","R3-04-R71-000123","2026-04-21","workspace-head","easy",4130122,"victory","energyliberation","energyliberation",19,385.46,0.4582,0.0996,0.9930,37,116,0,""
"R3-04G-B015-R71","R3-04-R71-000124","2026-04-21","workspace-head","easy",4130123,"victory","energyliberation","energyliberation",6,123.42,0.0893,0.0733,0.0569,63,119,122,""
"R3-04G-B015-R71","R3-04-R71-000125","2026-04-21","workspace-head","easy",4130124,"timeout","attrition","",24,592.05,0.9085,0.1241,0.0689,27,87,0,""
"R3-04G-B015-R71","R3-04-R71-000126","2026-04-21","workspace-head","easy",4130125,"timeout","attrition","",24,500.75,0.4001,0.1493,0.1417,51,114,2,""
"R3-04G-B015-R71","R3-04-R71-000127","2026-04-21","workspace-head","easy",4130126,"defeat","military_collapse","",22,555.39,0.5030,0.1449,0.4663,0,130,0,""
"R3-04G-B015-R71","R3-04-R71-000128","2026-04-21","workspace-head","easy",4130127,"timeout","attrition","",24,486.99,0.4778,0.0539,0.0971,55,168,0,""
"R3-04G-B015-R71","R3-04-R71-000129","2026-04-21","workspace-head","easy",4130128,"timeout","attrition","",24,508.83,0.1433,0.1794,0.4256,71,100,65,""
"R3-04G-B015-R71","R3-04-R71-000130","2026-04-21","workspace-head","easy",4130129,"victory","energyliberation","energyliberation",15,366.25,0.1272,0.1140,0.2152,60,107,98,""
"R3-04G-B015-R71","R3-04-R71-000131","2026-04-21","workspace-head","easy",4130130,"victory","energyliberation","energyliberation",24,538.74,0.1502,0.0825,0.1620,60,141,87,""
"R3-04G-B015-R71","R3-04-R71-000132","2026-04-21","workspace-head","easy",4130131,"timeout","attrition","",24,590.72,0.3556,0.1351,0.2177,60,120,21,""
"R3-04G-B015-R71","R3-04-R71-000133","2026-04-21","workspace-head","easy",4130132,"defeat","military_collapse","",21,504.57,0.5269,0.1565,0.2642,2,84,0,""
"R3-04G-B015-R71","R3-04-R71-000134","2026-04-21","workspace-head","easy",4130133,"victory","axisvictory","axisvictory",6,128.24,0.0611,0.0352,0.0832,69,139,128,""
"R3-04G-B015-R71","R3-04-R71-000135","2026-04-21","workspace-head","easy",4130134,"victory","energyliberation","energyliberation",5,119.63,0.0731,0.0633,0.1557,60,108,123,""
"R3-04G-B015-R71","R3-04-R71-000136","2026-04-21","workspace-head","easy",4130135,"timeout","attrition","",24,572.64,0.9730,0.2776,0.1510,63,65,0,""
"R3-04G-B015-R71","R3-04-R71-000137","2026-04-21","workspace-head","easy",4130136,"victory","energyliberation","energyliberation",12,300.45,0.0725,0.0929,0.1577,41,150,124,""
"R3-04G-B015-R71","R3-04-R71-000138","2026-04-21","workspace-head","easy",4130137,"timeout","attrition","",24,622.19,0.6080,0.0505,0.3843,43,166,0,""
"R3-04G-B015-R71","R3-04-R71-000139","2026-04-21","workspace-head","easy",4130138,"timeout","attrition","",24,522.61,0.1286,0.0979,0.1775,20,132,83,""
"R3-04G-B015-R71","R3-04-R71-000140","2026-04-21","workspace-head","easy",4130139,"victory","energyliberation","energyliberation",8,195.53,0.0687,0.1352,0.0794,78,133,120,""
"R3-04G-B015-R71","R3-04-R71-000141","2026-04-21","workspace-head","easy",4130140,"timeout","attrition","",24,521.17,0.3305,0.1007,0.4594,41,142,15,""
"R3-04G-B015-R71","R3-04-R71-000142","2026-04-21","workspace-head","easy",4130141,"victory","energyliberation","energyliberation",11,259.95,0.1222,0.1359,0.1090,75,123,108,""
"R3-04G-B015-R71","R3-04-R71-000143","2026-04-21","workspace-head","easy",4130142,"timeout","attrition","",24,531.88,0.3857,0.2077,0.1024,44,82,26,""
"R3-04G-B015-R71","R3-04-R71-000144","2026-04-21","workspace-head","easy",4130143,"timeout","attrition","",24,551.66,0.2072,0.0652,0.1278,58,156,62,""
"R3-04G-B015-R71","R3-04-R71-000145","2026-04-21","workspace-head","easy",4130144,"victory","energyliberation","energyliberation",13,329.11,0.0767,0.0514,0.0593,71,172,119,""
"R3-04G-B015-R71","R3-04-R71-000146","2026-04-21","workspace-head","easy",4130145,"victory","energyliberation","energyliberation",16,331.70,0.2233,0.3692,0.1093,15,45,64,""
"R3-04G-B015-R71","R3-04-R71-000147","2026-04-21","workspace-head","easy",4130146,"victory","axisvictory","axisvictory",16,398.42,0.4146,0.1796,0.8065,18,80,42,""
"R3-04G-B015-R71","R3-04-R71-000148","2026-04-21","workspace-head","easy",4130147,"victory","energyliberation","energyliberation",9,213.11,0.1238,0.0939,0.1118,53,122,96,""
"R3-04G-B015-R71","R3-04-R71-000149","2026-04-21","workspace-head","easy",4130148,"timeout","attrition","",24,593.63,0.5770,0.1142,0.0978,11,92,0,""
"R3-04G-B015-R71","R3-04-R71-000150","2026-04-21","workspace-head","easy",4130149,"victory","axisvictory","axisvictory",7,166.37,0.2562,0.0930,0.0672,89,113,79,""
"R3-04G-B015-R71","R3-04-R71-000151","2026-04-21","workspace-head","easy",4130150,"victory","energyliberation","energyliberation",10,228.61,0.2060,0.1702,0.0554,55,86,88,""
"R3-04G-B015-R71","R3-04-R71-000152","2026-04-21","workspace-head","easy",4130151,"victory","energyliberation","energyliberation",14,306.37,0.1491,0.1638,0.1562,30,84,95,""
"R3-04G-B015-R71","R3-04-R71-000153","2026-04-21","workspace-head","easy",4130152,"timeout","attrition","",24,518.84,0.1449,0.1190,0.7459,54,140,77,""
"R3-04G-B015-R71","R3-04-R71-000154","2026-04-21","workspace-head","easy",4130153,"victory","energyliberation","energyliberation",16,354.37,0.0576,0.1442,0.0770,56,135,117,""
"R3-04G-B015-R71","R3-04-R71-000155","2026-04-21","workspace-head","easy",4130154,"timeout","attrition","",24,570.87,0.2837,0.1293,0.1488,78,144,45,""
"R3-04G-B015-R71","R3-04-R71-000156","2026-04-21","workspace-head","easy",4130155,"victory","axisvictory","axisvictory",10,224.94,0.0667,0.0911,0.0247,90,111,123,""
"R3-04G-B015-R71","R3-04-R71-000157","2026-04-21","workspace-head","easy",4130156,"victory","energyliberation","energyliberation",5,125.41,0.1399,0.1086,0.8551,66,142,102,""
"R3-04G-B015-R71","R3-04-R71-000158","2026-04-21","workspace-head","easy",4130157,"victory","energyliberation","energyliberation",13,320.54,0.4300,0.1219,0.0546,59,105,25,""
