batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04G-B015-R72","R3-04-R72-000015","2026-04-21","workspace-head","easy",4140014,"timeout","attrition","",24,555.26,0.5974,0.1945,0.3050,67,84,0,""
"R3-04G-B015-R72","R3-04-R72-000016","2026-04-21","workspace-head","easy",4140015,"victory","energyliberation","energyliberation",6,140.68,0.2443,0.0838,0.1511,88,119,65,""
"R3-04G-B015-R72","R3-04-R72-000017","2026-04-21","workspace-head","easy",4140016,"victory","energyliberation","energyliberation",16,328.40,0.1477,0.1239,0.2118,74,113,87,""
"R3-04G-B015-R72","R3-04-R72-000018","2026-04-21","workspace-head","easy",4140017,"victory","energyliberation","energyliberation",9,196.64,0.0553,0.1188,0.0408,25,101,131,""
"R3-04G-B015-R72","R3-04-R72-000019","2026-04-21","workspace-head","easy",4140018,"victory","energyliberation","energyliberation",16,374.07,0.1196,0.1271,0.1033,68,120,105,""
"R3-04G-B015-R72","R3-04-R72-000020","2026-04-21","workspace-head","easy",4140019,"victory","axisvictory","axisvictory",9,194.55,0.1885,0.0899,0.2472,75,112,83,""
"R3-04G-B015-R72","R3-04-R72-000021","2026-04-21","workspace-head","easy",4140020,"victory","axisvictory","axisvictory",17,346.61,0.3768,0.0521,0.3207,50,168,32,""
"R3-04G-B015-R72","R3-04-R72-000022","2026-04-21","workspace-head","easy",4140021,"victory","energyliberation","energyliberation",15,307.89,0.1389,0.2081,0.2877,47,104,94,""
"R3-04G-B015-R72","R3-04-R72-000023","2026-04-21","workspace-head","easy",4140022,"victory","energyliberation","energyliberation",11,238.02,0.0632,0.3427,0.1606,54,35,123,""
"R3-04G-B015-R72","R3-04-R72-000024","2026-04-21","workspace-head","easy",4140023,"timeout","attrition","",24,590.66,0.4474,0.1515,0.2380,46,124,25,""
"R3-04G-B015-R72","R3-04-R72-000025","2026-04-21","workspace-head","easy",4140024,"timeout","attrition","",24,520.65,0.5178,0.0766,0.0752,51,162,0,""
"R3-04G-B015-R72","R3-04-R72-000026","2026-04-21","workspace-head","easy",4140025,"victory","energyliberation","energyliberation",9,180.49,0.2437,0.0720,0.1089,81,107,64,""
"R3-04G-B015-R72","R3-04-R72-000027","2026-04-21","workspace-head","easy",4140026,"timeout","attrition","",24,617.43,0.9213,0.2350,0.3366,42,44,0,""
"R3-04G-B015-R72","R3-04-R72-000028","2026-04-21","workspace-head","easy",4140027,"timeout","attrition","",24,484.63,0.0894,0.0529,0.1191,37,167,108,""
"R3-04G-B015-R72","R3-04-R72-000029","2026-04-21","workspace-head","easy",4140028,"victory","energyliberation","energyliberation",15,357.88,0.7188,0.2363,0.2733,28,56,0,""
"R3-04G-B015-R72","R3-04-R72-000030","2026-04-21","workspace-head","easy",4140029,"timeout","attrition","",24,541.48,0.1424,0.1202,0.2752,42,122,84,""
"R3-04G-B015-R72","R3-04-R72-000031","2026-04-21","workspace-head","easy",4140030,"timeout","attrition","",24,564.27,0.1945,0.0495,0.4052,5,170,75,""
"R3-04G-B015-R72","R3-04-R72-000032","2026-04-21","workspace-head","easy",4140031,"victory","energyliberation","energyliberation",10,226.21,0.2889,0.1256,0.0103,78,139,68,""
"R3-04G-B015-R72","R3-04-R72-000033","2026-04-21","workspace-head","easy",4140032,"victory","energyliberation","energyliberation",11,227.21,0.1810,0.0825,0.1386,59,104,89,""
"R3-04G-B015-R72","R3-04-R72-000034","2026-04-21","workspace-head","easy",4140033,"victory","axisvictory","axisvictory",15,327.67,0.1167,0.0466,0.2130,69,140,97,""
"R3-04G-B015-R72","R3-04-R72-000035","2026-04-21","workspace-head","easy",4140034,"timeout","attrition","",24,563.32,0.6258,0.1769,0.1074,64,101,0,""
"R3-04G-B015-R72","R3-04-R72-000036","2026-04-21","workspace-head","easy",4140035,"victory","energyliberation","energyliberation",8,168.85,0.0707,0.1739,0.4139,69,114,124,""
"R3-04G-B015-R72","R3-04-R72-000037","2026-04-21","workspace-head","easy",4140036,"victory","energyliberation","energyliberation",10,249.38,0.1726,0.1333,0.0773,66,137,96,""
"R3-04G-B015-R72","R3-04-R72-000038","2026-04-21","workspace-head","easy",4140037,"victory","energyliberation","energyliberation",14,291.10,0.1058,0.1003,0.0654,65,127,103,""
"R3-04G-B015-R72","R3-04-R72-000039","2026-04-21","workspace-head","easy",4140038,"victory","energyliberation","energyliberation",11,246.30,0.1719,0.2417,0.0725,72,77,85,""
"R3-04G-B015-R72","R3-04-R72-000040","2026-04-21","workspace-head","easy",4140039,"victory","energyliberation","energyliberation",9,228.68,0.0579,0.1458,0.0722,66,121,126,""
"R3-04G-B015-R72","R3-04-R72-000041","2026-04-21","workspace-head","easy",4140040,"timeout","attrition","",24,566.99,0.3962,0.2450,0.4356,61,69,0,""
"R3-04G-B015-R72","R3-04-R72-000042","2026-04-21","workspace-head","easy",4140041,"victory","energyliberation","energyliberation",15,318.66,0.1130,0.0795,0.1171,43,132,108,""
"R3-04G-B015-R72","R3-04-R72-000043","2026-04-21","workspace-head","easy",4140042,"timeout","attrition","",24,609.82,0.3452,0.1247,0.0633,51,115,31,""
"R3-04G-B015-R72","R3-04-R72-000044","2026-04-21","workspace-head","easy",4140043,"victory","energyliberation","energyliberation",3,72.00,0.0618,0.0087,0.0516,74,142,131,""
"R3-04G-B015-R72","R3-04-R72-000045","2026-04-21","workspace-head","easy",4140044,"timeout","attrition","",24,614.01,0.4257,0.0846,0.1396,57,141,0,""
"R3-04G-B015-R72","R3-04-R72-000046","2026-04-21","workspace-head","easy",4140045,"victory","axisvictory","axisvictory",7,166.68,0.2089,0.1122,0.1454,75,88,64,""
"R3-04G-B015-R72","R3-04-R72-000047","2026-04-21","workspace-head","easy",4140046,"defeat","military_collapse","",20,488.66,0.1776,0.0943,0.3080,0,146,75,""
"R3-04G-B015-R72","R3-04-R72-000048","2026-04-21","workspace-head","easy",4140047,"victory","energyliberation","energyliberation",16,379.06,0.1977,0.0933,0.2208,68,148,66,""
"R3-04G-B015-R72","R3-04-R72-000049","2026-04-21","workspace-head","easy",4140048,"timeout","attrition","",24,530.97,0.1980,0.0739,0.2309,46,153,74,""
"R3-04G-B015-R72","R3-04-R72-000050","2026-04-21","workspace-head","easy",4140049,"timeout","attrition","",24,505.39,0.2747,0.1045,0.2499,64,138,45,""
"R3-04G-B015-R72","R3-04-R72-000051","2026-04-21","workspace-head","easy",4140050,"victory","axisvictory","axisvictory",6,148.06,0.0938,0.0479,0.1211,86,99,114,""
"R3-04G-B015-R72","R3-04-R72-000052","2026-04-21","workspace-head","easy",4140051,"timeout","attrition","",24,510.79,0.2567,0.0861,0.1251,61,148,65,""
"R3-04G-B015-R72","R3-04-R72-000053","2026-04-21","workspace-head","easy",4140052,"timeout","attrition","",24,532.27,0.2890,0.2768,0.2015,71,63,38,""
"R3-04G-B015-R72","R3-04-R72-000054","2026-04-21","workspace-head","easy",4140053,"timeout","attrition","",24,531.57,0.2146,0.0940,0.2025,39,138,50,""
"R3-04G-B015-R72","R3-04-R72-000055","2026-04-21","workspace-head","easy",4140054,"timeout","attrition","",24,615.30,0.7262,0.3141,0.1192,33,60,0,""
"R3-04G-B015-R72","R3-04-R72-000056","2026-04-21","workspace-head","easy",4140055,"victory","energyliberation","energyliberation",13,309.08,0.1121,0.1340,0.3823,64,61,110,""
"R3-04G-B015-R72","R3-04-R72-000057","2026-04-21","workspace-head","easy",4140056,"victory","axisvictory","axisvictory",10,242.69,0.1540,0.1491,0.2553,30,114,94,""
"R3-04G-B015-R72","R3-04-R72-000058","2026-04-21","workspace-head","easy",4140057,"victory","energyliberation","energyliberation",15,351.90,0.2160,0.0698,0.0846,71,163,67,""
"R3-04G-B015-R72","R3-04-R72-000059","2026-04-21","workspace-head","easy",4140058,"victory","energyliberation","energyliberation",4,100.49,0.1083,0.0482,0.0424,77,137,110,""
"R3-04G-B015-R72","R3-04-R72-000060","2026-04-21","workspace-head","easy",4140059,"victory","energyliberation","energyliberation",9,225.93,0.1813,0.0862,0.0886,53,112,91,""
"R3-04G-B015-R72","R3-04-R72-000061","2026-04-21","workspace-head","easy",4140060,"timeout","attrition","",24,613.02,0.2846,0.1499,0.1269,10,114,27,""
"R3-04G-B015-R72","R3-04-R72-000062","2026-04-21","workspace-head","easy",4140061,"victory","energyliberation","energyliberation",13,271.23,0.1178,0.1197,0.1716,57,103,105,""
"R3-04G-B015-R72","R3-04-R72-000063","2026-04-21","workspace-head","easy",4140062,"victory","energyliberation","energyliberation",10,258.04,0.5686,0.1033,0.1203,31,104,0,""
"R3-04G-B015-R72","R3-04-R72-000064","2026-04-21","workspace-head","easy",4140063,"victory","energyliberation","energyliberation",16,337.61,0.0860,0.0906,0.0881,83,153,107,""
"R3-04G-B015-R72","R3-04-R72-000065","2026-04-21","workspace-head","easy",4140064,"victory","axisvictory","axisvictory",18,460.42,0.2367,0.0810,0.0933,32,150,65,""
"R3-04G-B015-R72","R3-04-R72-000066","2026-04-21","workspace-head","easy",4140065,"victory","energyliberation","energyliberation",9,205.57,0.3319,0.1043,0.0682,46,120,58,""
"R3-04G-B015-R72","R3-04-R72-000067","2026-04-21","workspace-head","easy",4140066,"timeout","attrition","",24,531.28,0.7907,0.1350,0.1218,59,115,0,""
"R3-04G-B015-R72","R3-04-R72-000068","2026-04-21","workspace-head","easy",4140067,"defeat","economic_collapse","",23,584.32,0.7157,0.3955,0.1127,44,0,0,""
"R3-04G-B015-R72","R3-04-R72-000069","2026-04-21","workspace-head","easy",4140068,"timeout","attrition","",24,491.25,0.1361,0.0914,0.4138,65,147,89,""
"R3-04G-B015-R72","R3-04-R72-000070","2026-04-21","workspace-head","easy",4140069,"victory","energyliberation","energyliberation",22,502.10,0.1329,0.3984,0.0804,60,48,98,""
"R3-04G-B015-R72","R3-04-R72-000071","2026-04-21","workspace-head","easy",4140070,"timeout","attrition","",24,600.06,0.8114,0.1359,0.2460,24,114,0,""
"R3-04G-B015-R72","R3-04-R72-000072","2026-04-21","workspace-head","easy",4140071,"victory","energyliberation","energyliberation",6,126.54,0.0828,0.0401,0.0343,55,165,121,""
"R3-04G-B015-R72","R3-04-R72-000073","2026-04-21","workspace-head","easy",4140072,"victory","energyliberation","energyliberation",6,139.73,0.3145,0.2114,0.2738,71,61,42,""
"R3-04G-B015-R72","R3-04-R72-000074","2026-04-21","workspace-head","easy",4140073,"victory","energyliberation","energyliberation",9,188.10,0.0521,0.1078,0.0507,81,131,132,""
"R3-04G-B015-R72","R3-04-R72-000075","2026-04-21","workspace-head","easy",4140074,"victory","energyliberation","energyliberation",10,254.50,0.0501,0.0330,0.0386,49,138,128,""
"R3-04G-B015-R72","R3-04-R72-000076","2026-04-21","workspace-head","easy",4140075,"victory","axisvictory","axisvictory",22,462.78,0.7681,0.1106,0.3816,56,137,0,""
"R3-04G-B015-R72","R3-04-R72-000077","2026-04-21","workspace-head","easy",4140076,"defeat","military_collapse","",21,450.50,0.2947,0.2449,0.2142,4,82,28,""
"R3-04G-B015-R72","R3-04-R72-000078","2026-04-21","workspace-head","easy",4140077,"victory","energyliberation","energyliberation",5,125.56,0.0981,0.0521,0.1225,76,131,117,""
"R3-04G-B015-R72","R3-04-R72-000079","2026-04-21","workspace-head","easy",4140078,"timeout","attrition","",24,613.95,0.2006,0.1884,0.1713,63,98,44,""
"R3-04G-B015-R72","R3-04-R72-000080","2026-04-21","workspace-head","easy",4140079,"victory","energyliberation","energyliberation",7,142.91,0.0070,0.0654,0.0783,43,79,147,""
"R3-04G-B015-R72","R3-04-R72-000081","2026-04-21","workspace-head","easy",4140080,"timeout","attrition","",24,485.16,0.1073,0.1987,0.3418,49,109,94,""
"R3-04G-B015-R72","R3-04-R72-000082","2026-04-21","workspace-head","easy",4140081,"victory","energyliberation","energyliberation",13,294.13,0.1040,0.1234,0.0690,64,100,109,""
"R3-04G-B015-R72","R3-04-R72-000083","2026-04-21","workspace-head","easy",4140082,"victory","axisvictory","axisvictory",9,181.98,0.1354,0.1034,0.1157,59,145,97,""
"R3-04G-B015-R72","R3-04-R72-000084","2026-04-21","workspace-head","easy",4140083,"victory","energyliberation","energyliberation",17,398.95,0.1553,0.0756,0.1196,67,112,65,""
"R3-04G-B015-R72","R3-04-R72-000085","2026-04-21","workspace-head","easy",4140084,"timeout","attrition","",24,603.01,0.2224,0.0744,0.2702,27,122,61,""
"R3-04G-B015-R72","R3-04-R72-000086","2026-04-21","workspace-head","easy",4140085,"timeout","attrition","",24,511.00,0.2775,0.0608,0.2429,86,154,47,""
"R3-04G-B015-R72","R3-04-R72-000087","2026-04-21","workspace-head","easy",4140086,"victory","energyliberation","energyliberation",14,308.64,0.2502,0.3068,0.1576,70,16,65,""
"R3-04G-B015-R72","R3-04-R72-000088","2026-04-21","workspace-head","easy",4140087,"victory","energyliberation","energyliberation",3,65.00,0.0000,0.1700,0.0000,80,124,150,""
"R3-04G-B015-R72","R3-04-R72-000089","2026-04-21","workspace-head","easy",4140088,"victory","energyliberation","energyliberation",9,197.75,0.0282,0.0735,0.0846,71,154,137,""
"R3-04G-B015-R72","R3-04-R72-000090","2026-04-21","workspace-head","easy",4140089,"victory","energyliberation","energyliberation",10,230.12,0.1096,0.1305,0.2249,66,82,104,""
"R3-04G-B015-R72","R3-04-R72-000091","2026-04-21","workspace-head","easy",4140090,"victory","axisvictory","axisvictory",8,166.51,0.0562,0.3326,0.1110,60,40,129,""
"R3-04G-B015-R72","R3-04-R72-000092","2026-04-21","workspace-head","easy",4140091,"timeout","attrition","",24,486.37,0.1876,0.1144,0.1486,23,97,72,""
"R3-04G-B015-R72","R3-04-R72-000093","2026-04-21","workspace-head","easy",4140092,"timeout","attrition","",24,573.19,0.3486,0.1638,0.4482,58,99,21,""
"R3-04G-B015-R72","R3-04-R72-000094","2026-04-21","workspace-head","easy",4140093,"timeout","attrition","",24,620.07,0.2888,0.0930,0.1681,59,124,42,""
"R3-04G-B015-R72","R3-04-R72-000095","2026-04-21","workspace-head","easy",4140094,"victory","energyliberation","energyliberation",12,286.81,0.1339,0.1117,0.1627,72,142,94,""
"R3-04G-B015-R72","R3-04-R72-000096","2026-04-21","workspace-head","easy",4140095,"victory","energyliberation","energyliberation",16,348.54,0.0780,0.0526,0.1188,20,171,117,""
"R3-04G-B015-R72","R3-04-R72-000097","2026-04-21","workspace-head","easy",4140096,"victory","energyliberation","energyliberation",19,474.74,0.3996,0.0774,0.1846,31,126,12,""
"R3-04G-B015-R72","R3-04-R72-000098","2026-04-21","workspace-head","easy",4140097,"timeout","attrition","",24,612.44,0.3796,0.1507,0.2288,69,132,34,""
"R3-04G-B015-R72","R3-04-R72-000099","2026-04-21","workspace-head","easy",4140098,"victory","energyliberation","energyliberation",9,211.49,0.0262,0.1010,0.0995,80,127,139,""
"R3-04G-B015-R72","R3-04-R72-000100","2026-04-21","workspace-head","easy",4140099,"victory","energyliberation","energyliberation",17,392.92,0.4048,0.0774,0.1558,19,152,34,""
"R3-04G-B015-R72","R3-04-R72-000101","2026-04-21","workspace-head","easy",4140100,"timeout","attrition","",24,560.26,0.4035,0.1287,0.2349,41,113,14,""
"R3-04G-B015-R72","R3-04-R72-000102","2026-04-21","workspace-head","easy",4140101,"victory","energyliberation","energyliberation",19,474.74,0.1374,0.1351,0.1149,59,142,89,""
"R3-04G-B015-R72","R3-04-R72-000103","2026-04-21","workspace-head","easy",4140102,"victory","energyliberation","energyliberation",8,188.02,0.0088,0.0319,0.0700,65,149,146,""
"R3-04G-B015-R72","R3-04-R72-000104","2026-04-21","workspace-head","easy",4140103,"victory","energyliberation","energyliberation",17,373.12,0.1450,0.2348,0.3875,61,86,100,""
"R3-04G-B015-R72","R3-04-R72-000105","2026-04-21","workspace-head","easy",4140104,"timeout","attrition","",24,556.05,0.1427,0.1521,0.1508,49,127,97,""
"R3-04G-B015-R72","R3-04-R72-000106","2026-04-21","workspace-head","easy",4140105,"timeout","attrition","",24,614.05,0.1814,0.2663,0.1356,65,33,74,""
"R3-04G-B015-R72","R3-04-R72-000107","2026-04-21","workspace-head","easy",4140106,"victory","energyliberation","energyliberation",12,274.08,0.1044,0.0714,0.0486,69,144,107,""
"R3-04G-B015-R72","R3-04-R72-000108","2026-04-21","workspace-head","easy",4140107,"victory","energyliberation","energyliberation",19,389.73,0.0897,0.1318,0.0478,35,136,105,""
"R3-04G-B015-R72","R3-04-R72-000109","2026-04-21","workspace-head","easy",4140108,"timeout","attrition","",24,580.77,0.1606,0.1323,0.1657,66,127,66,""
"R3-04G-B015-R72","R3-04-R72-000110","2026-04-21","workspace-head","easy",4140109,"victory","combined","combined",18,370.06,0.6205,0.1499,0.2569,34,120,0,""
"R3-04G-B015-R72","R3-04-R72-000111","2026-04-21","workspace-head","easy",4140110,"victory","energyliberation","energyliberation",7,165.01,0.0070,0.1297,0.0526,64,86,147,""
"R3-04G-B015-R72","R3-04-R72-000112","2026-04-21","workspace-head","easy",4140111,"victory","energyliberation","energyliberation",21,480.62,0.3251,0.0994,0.4831,60,127,33,""
"R3-04G-B015-R72","R3-04-R72-000113","2026-04-21","workspace-head","easy",4140112,"timeout","attrition","",24,555.52,0.2477,0.0796,0.1299,59,137,69,""
"R3-04G-B015-R72","R3-04-R72-000114","2026-04-21","workspace-head","easy",4140113,"victory","energyliberation","energyliberation",7,167.31,0.1737,0.1131,0.0731,67,74,69,""
"R3-04G-B015-R72","R3-04-R72-000115","2026-04-21","workspace-head","easy",4140114,"timeout","attrition","",24,622.28,0.2301,0.1526,0.7124,11,120,66,""
"R3-04G-B015-R72","R3-04-R72-000116","2026-04-21","workspace-head","easy",4140115,"victory","energyliberation","energyliberation",8,164.21,0.1848,0.1794,0.1418,38,57,89,""
"R3-04G-B015-R72","R3-04-R72-000117","2026-04-21","workspace-head","easy",4140116,"victory","energyliberation","energyliberation",14,294.40,0.1592,0.1374,0.1407,59,141,78,""
"R3-04G-B015-R72","R3-04-R72-000118","2026-04-21","workspace-head","easy",4140117,"victory","energyliberation","energyliberation",15,340.28,0.3500,0.1650,0.2304,68,81,36,""
"R3-04G-B015-R72","R3-04-R72-000119","2026-04-21","workspace-head","easy",4140118,"timeout","attrition","",24,536.20,0.3394,0.1261,0.1721,57,111,38,""
"R3-04G-B015-R72","R3-04-R72-000120","2026-04-21","workspace-head","easy",4140119,"defeat","military_collapse","",12,254.87,1.1688,0.0553,0.0745,1,168,0,""
"R3-04G-B015-R72","R3-04-R72-000121","2026-04-21","workspace-head","easy",4140120,"timeout","attrition","",24,528.02,0.3704,0.1879,0.1785,73,86,20,""
"R3-04G-B015-R72","R3-04-R72-000122","2026-04-21","workspace-head","easy",4140121,"victory","energyliberation","energyliberation",12,283.88,0.1335,0.3394,0.1762,67,80,100,""
"R3-04G-B015-R72","R3-04-R72-000123","2026-04-21","workspace-head","easy",4140122,"defeat","military_collapse","",12,284.65,0.2037,0.1270,0.2901,1,108,77,""
"R3-04G-B015-R72","R3-04-R72-000124","2026-04-21","workspace-head","easy",4140123,"victory","energyliberation","energyliberation",5,103.33,0.1067,0.1088,0.1582,58,123,112,""
"R3-04G-B015-R72","R3-04-R72-000125","2026-04-21","workspace-head","easy",4140124,"defeat","military_collapse","",19,396.09,0.2296,0.0994,0.0959,4,98,65,""
"R3-04G-B015-R72","R3-04-R72-000126","2026-04-21","workspace-head","easy",4140125,"victory","energyliberation","energyliberation",5,108.73,0.0403,0.0529,0.0553,92,130,135,""
"R3-04G-B015-R72","R3-04-R72-000127","2026-04-21","workspace-head","easy",4140126,"victory","axisvictory","axisvictory",17,359.80,0.1756,0.0736,0.2607,77,161,64,""
"R3-04G-B015-R72","R3-04-R72-000128","2026-04-21","workspace-head","easy",4140127,"victory","energyliberation","energyliberation",20,436.56,0.1456,0.1975,0.2102,59,118,76,""
"R3-04G-B015-R72","R3-04-R72-000129","2026-04-21","workspace-head","easy",4140128,"timeout","attrition","",24,515.00,0.1669,0.1073,0.5972,66,133,80,""
"R3-04G-B015-R72","R3-04-R72-000130","2026-04-21","workspace-head","easy",4140129,"timeout","attrition","",24,580.05,0.4723,0.1342,0.8348,45,140,11,""
"R3-04G-B015-R72","R3-04-R72-000131","2026-04-21","workspace-head","easy",4140130,"timeout","attrition","",24,559.85,0.3814,0.1626,0.2893,37,110,10,""
"R3-04G-B015-R72","R3-04-R72-000132","2026-04-21","workspace-head","easy",4140131,"defeat","military_collapse","",18,467.56,0.5472,0.1525,0.2289,0,124,12,""
"R3-04G-B015-R72","R3-04-R72-000133","2026-04-21","workspace-head","easy",4140132,"defeat","military_collapse","",13,304.86,0.8384,0.2403,0.4373,0,35,0,""
"R3-04G-B015-R72","R3-04-R72-000134","2026-04-21","workspace-head","easy",4140133,"victory","energyliberation","energyliberation",19,490.70,0.1532,0.1747,0.5521,61,115,83,""
"R3-04G-B015-R72","R3-04-R72-000135","2026-04-21","workspace-head","easy",4140134,"victory","energyliberation","energyliberation",9,200.56,0.6803,0.1145,0.0692,47,144,6,""
"R3-04G-B015-R72","R3-04-R72-000136","2026-04-21","workspace-head","easy",4140135,"victory","energyliberation","energyliberation",5,127.34,0.1237,0.0414,0.1392,46,137,106,""
"R3-04G-B015-R72","R3-04-R72-000137","2026-04-21","workspace-head","easy",4140136,"victory","energyliberation","energyliberation",5,120.48,0.0353,0.0516,0.1230,80,175,137,""
"R3-04G-B015-R72","R3-04-R72-000138","2026-04-21","workspace-head","easy",4140137,"timeout","attrition","",24,577.65,0.4949,0.1560,0.2875,55,112,5,""
"R3-04G-B015-R72","R3-04-R72-000139","2026-04-21","workspace-head","easy",4140138,"victory","energyliberation","energyliberation",7,180.44,0.0950,0.1787,0.0647,81,75,113,""
"R3-04G-B015-R72","R3-04-R72-000140","2026-04-21","workspace-head","easy",4140139,"victory","energyliberation","energyliberation",6,144.54,0.0880,0.1415,0.1926,77,111,122,""
"R3-04G-B015-R72","R3-04-R72-000141","2026-04-21","workspace-head","easy",4140140,"victory","energyliberation","energyliberation",13,312.43,0.0879,0.0672,0.1199,48,153,105,""
"R3-04G-B015-R72","R3-04-R72-000142","2026-04-21","workspace-head","easy",4140141,"timeout","attrition","",24,539.81,0.1390,0.1354,0.2322,84,133,90,""
"R3-04G-B015-R72","R3-04-R72-000143","2026-04-21","workspace-head","easy",4140142,"victory","energyliberation","energyliberation",13,307.60,0.1297,0.1723,0.0661,59,96,95,""
"R3-04G-B015-R72","R3-04-R72-000144","2026-04-21","workspace-head","easy",4140143,"victory","energyliberation","energyliberation",24,510.10,0.5996,0.0928,0.1868,14,149,0,""
"R3-04G-B015-R72","R3-04-R72-000145","2026-04-21","workspace-head","easy",4140144,"victory","axisvictory","axisvictory",17,433.21,0.0947,0.2646,0.0191,64,92,103,""
"R3-04G-B015-R72","R3-04-R72-000146","2026-04-21","workspace-head","easy",4140145,"victory","energyliberation","energyliberation",9,232.10,0.1364,0.1027,0.1005,53,109,105,""
"R3-04G-B015-R72","R3-04-R72-000147","2026-04-21","workspace-head","easy",4140146,"victory","energyliberation","energyliberation",6,145.76,0.0586,0.0124,0.1518,60,174,127,""
"R3-04G-B015-R72","R3-04-R72-000148","2026-04-21","workspace-head","easy",4140147,"timeout","attrition","",24,566.05,0.3441,0.1397,0.1541,76,98,16,""
"R3-04G-B015-R72","R3-04-R72-000149","2026-04-21","workspace-head","easy",4140148,"victory","axisvictory","axisvictory",15,324.63,0.1438,0.1077,0.2173,58,101,105,""
"R3-04G-B015-R72","R3-04-R72-000150","2026-04-21","workspace-head","easy",4140149,"timeout","attrition","",24,602.88,0.1718,0.1377,0.8989,15,122,81,""
"R3-04G-B015-R72","R3-04-R72-000151","2026-04-21","workspace-head","easy",4140150,"defeat","military_collapse","",18,460.87,0.2516,0.0911,0.1213,2,135,65,""
"R3-04G-B015-R72","R3-04-R72-000152","2026-04-21","workspace-head","easy",4140151,"timeout","attrition","",24,541.21,0.3214,0.1930,0.7517,48,90,49,""
"R3-04G-B015-R72","R3-04-R72-000153","2026-04-21","workspace-head","easy",4140152,"timeout","attrition","",24,592.12,0.7357,0.1728,0.1141,55,111,0,""
"R3-04G-B015-R72","R3-04-R72-000154","2026-04-21","workspace-head","easy",4140153,"victory","energyliberation","energyliberation",14,350.84,0.4431,0.0735,0.1477,57,153,13,""
"R3-04G-B015-R72","R3-04-R72-000155","2026-04-21","workspace-head","easy",4140154,"victory","energyliberation","energyliberation",11,227.05,0.1357,0.0973,0.0401,34,90,103,""
"R3-04G-B015-R72","R3-04-R72-000156","2026-04-21","workspace-head","easy",4140155,"defeat","internal_division","",24,482.11,0.1943,0.0987,0.2467,5,138,78,""
"R3-04G-B015-R72","R3-04-R72-000157","2026-04-21","workspace-head","easy",4140156,"timeout","attrition","",24,535.69,0.7193,0.1153,0.1520,49,123,0,""
"R3-04G-B015-R72","R3-04-R72-000158","2026-04-21","workspace-head","easy",4140157,"victory","energyliberation","energyliberation",20,517.99,0.1850,0.1147,0.0909,71,138,82,""
"R3-04G-B015-R72","R3-04-R72-000159","2026-04-21","workspace-head","easy",4140158,"victory","energyliberation","energyliberation",4,90.86,0.0569,0.0587,0.2120,54,125,130,""
