batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04G-B001-R29","R3-04-R29-000030","2026-04-21","workspace-head","easy",4130029,"timeout","attrition","",24,509.15,0.2983,0.1784,0.1159,39,111,19,""
"R3-04G-B001-R29","R3-04-R29-000031","2026-04-21","workspace-head","easy",4130030,"victory","energyliberation","energyliberation",10,232.05,0.1837,0.0890,0.5538,77,157,89,""
"R3-04G-B001-R29","R3-04-R29-000032","2026-04-21","workspace-head","easy",4130031,"timeout","attrition","",24,570.22,0.1384,0.1781,0.1470,46,117,89,""
"R3-04G-B001-R29","R3-04-R29-000033","2026-04-21","workspace-head","easy",4130032,"timeout","attrition","",24,547.92,0.0849,0.2675,0.2317,41,93,110,""
"R3-04G-B001-R29","R3-04-R29-000034","2026-04-21","workspace-head","easy",4130033,"victory","energyliberation","energyliberation",19,414.76,0.4237,0.1355,0.8445,45,100,24,""
"R3-04G-B001-R29","R3-04-R29-000035","2026-04-21","workspace-head","easy",4130034,"victory","energyliberation","energyliberation",14,362.83,0.1102,0.0981,0.1639,68,152,99,""
"R3-04G-B001-R29","R3-04-R29-000036","2026-04-21","workspace-head","easy",4130035,"victory","energyliberation","energyliberation",14,345.76,0.3164,0.0714,0.2704,52,148,40,""
"R3-04G-B001-R29","R3-04-R29-000037","2026-04-21","workspace-head","easy",4130036,"victory","energyliberation","energyliberation",9,221.23,0.0339,0.0648,0.2965,84,154,134,""
"R3-04G-B001-R29","R3-04-R29-000038","2026-04-21","workspace-head","easy",4130037,"timeout","attrition","",24,584.59,0.0399,0.1443,0.6788,58,75,124,""
"R3-04G-B001-R29","R3-04-R29-000039","2026-04-21","workspace-head","easy",4130038,"victory","energyliberation","energyliberation",4,96.12,0.0456,0.0666,0.0971,84,147,134,""
"R3-04G-B001-R29","R3-04-R29-000040","2026-04-21","workspace-head","easy",4130039,"victory","energyliberation","energyliberation",16,401.24,0.1850,0.0841,0.1730,25,150,84,""
"R3-04G-B001-R29","R3-04-R29-000041","2026-04-21","workspace-head","easy",4130040,"victory","energyliberation","energyliberation",23,477.23,0.1447,0.2310,0.1385,17,87,96,""
"R3-04G-B001-R29","R3-04-R29-000042","2026-04-21","workspace-head","easy",4130041,"victory","energyliberation","energyliberation",3,71.47,0.0117,0.0224,0.2892,77,154,144,""
"R3-04G-B001-R29","R3-04-R29-000043","2026-04-21","workspace-head","easy",4130042,"victory","energyliberation","energyliberation",9,187.22,0.0740,0.1231,0.3137,53,85,120,""
"R3-04G-B001-R29","R3-04-R29-000044","2026-04-21","workspace-head","easy",4130043,"victory","energyliberation","energyliberation",6,149.30,0.1404,0.1547,0.1093,67,100,98,""
"R3-04G-B001-R29","R3-04-R29-000045","2026-04-21","workspace-head","easy",4130044,"victory","energyliberation","energyliberation",20,472.57,0.0765,0.1295,0.0715,66,141,107,""
"R3-04G-B001-R29","R3-04-R29-000046","2026-04-21","workspace-head","easy",4130045,"victory","energyliberation","energyliberation",14,358.48,0.0976,0.0791,0.0735,39,157,110,""
"R3-04G-B001-R29","R3-04-R29-000047","2026-04-21","workspace-head","easy",4130046,"victory","energyliberation","energyliberation",10,258.05,0.1040,0.1905,0.0974,79,54,109,""
"R3-04G-B001-R29","R3-04-R29-000048","2026-04-21","workspace-head","easy",4130047,"victory","energyliberation","energyliberation",7,167.57,0.0584,0.0555,0.4760,86,172,125,""
"R3-04G-B001-R29","R3-04-R29-000049","2026-04-21","workspace-head","easy",4130048,"victory","energyliberation","energyliberation",4,96.26,0.0536,0.0621,0.1600,37,164,132,""
"R3-04G-B001-R29","R3-04-R29-000050","2026-04-21","workspace-head","easy",4130049,"victory","energyliberation","energyliberation",9,224.41,0.1269,0.1300,0.0557,53,121,95,""
"R3-04G-B001-R29","R3-04-R29-000051","2026-04-21","workspace-head","easy",4130050,"victory","energyliberation","energyliberation",21,517.23,0.3423,0.1397,0.1415,66,125,23,""
"R3-04G-B001-R29","R3-04-R29-000052","2026-04-21","workspace-head","easy",4130051,"victory","energyliberation","energyliberation",10,241.21,0.1423,0.1007,0.2704,75,136,87,""
"R3-04G-B001-R29","R3-04-R29-000053","2026-04-21","workspace-head","easy",4130052,"victory","energyliberation","energyliberation",13,310.76,0.1511,0.0458,0.5053,80,172,96,""
"R3-04G-B001-R29","R3-04-R29-000054","2026-04-21","workspace-head","easy",4130053,"victory","energyliberation","energyliberation",18,400.92,0.1865,0.1273,0.0919,10,98,66,""
"R3-04G-B001-R29","R3-04-R29-000055","2026-04-21","workspace-head","easy",4130054,"victory","energyliberation","energyliberation",12,301.55,0.2187,0.1046,0.1218,43,154,68,""
"R3-04G-B001-R29","R3-04-R29-000056","2026-04-21","workspace-head","easy",4130055,"timeout","attrition","",24,509.27,0.1141,0.0814,0.4732,74,160,107,""
"R3-04G-B001-R29","R3-04-R29-000057","2026-04-21","workspace-head","easy",4130056,"timeout","attrition","",24,497.38,0.1793,0.1520,0.4676,30,105,78,""
"R3-04G-B001-R29","R3-04-R29-000058","2026-04-21","workspace-head","easy",4130057,"victory","energyliberation","energyliberation",10,241.01,0.0305,0.0880,0.7820,48,150,138,""
"R3-04G-B001-R29","R3-04-R29-000059","2026-04-21","workspace-head","easy",4130058,"victory","energyliberation","energyliberation",3,74.88,0.0321,0.0146,0.0000,68,168,140,""
"R3-04G-B001-R29","R3-04-R29-000060","2026-04-21","workspace-head","easy",4130059,"victory","energyliberation","energyliberation",5,110.01,0.1370,0.0584,0.3519,62,99,102,""
"R3-04G-B001-R29","R3-04-R29-000061","2026-04-21","workspace-head","easy",4130060,"timeout","attrition","",24,622.68,0.3624,0.2129,0.2844,50,105,16,""
"R3-04G-B001-R29","R3-04-R29-000062","2026-04-21","workspace-head","easy",4130061,"victory","energyliberation","energyliberation",13,330.22,0.1622,0.2007,0.2290,59,93,90,""
"R3-04G-B001-R29","R3-04-R29-000063","2026-04-21","workspace-head","easy",4130062,"timeout","attrition","",24,505.34,0.6772,0.1810,0.3504,60,115,0,""
"R3-04G-B001-R29","R3-04-R29-000064","2026-04-21","workspace-head","easy",4130063,"victory","energyliberation","energyliberation",13,332.06,0.0477,0.1332,0.2619,68,96,130,""
"R3-04G-B001-R29","R3-04-R29-000065","2026-04-21","workspace-head","easy",4130064,"victory","energyliberation","energyliberation",19,404.62,0.1033,0.2611,0.1486,48,85,104,""
"R3-04G-B001-R29","R3-04-R29-000066","2026-04-21","workspace-head","easy",4130065,"victory","energyliberation","energyliberation",4,95.83,0.0000,0.0710,0.1057,80,166,150,""
"R3-04G-B001-R29","R3-04-R29-000067","2026-04-21","workspace-head","easy",4130066,"timeout","attrition","",24,582.96,0.4733,0.3930,0.1448,31,65,0,""
"R3-04G-B001-R29","R3-04-R29-000068","2026-04-21","workspace-head","easy",4130067,"victory","energyliberation","energyliberation",12,257.86,0.1581,0.1161,0.3370,38,140,79,""
"R3-04G-B001-R29","R3-04-R29-000069","2026-04-21","workspace-head","easy",4130068,"timeout","attrition","",24,529.41,0.2522,0.1985,0.0580,57,93,39,""
"R3-04G-B001-R29","R3-04-R29-000070","2026-04-21","workspace-head","easy",4130069,"victory","energyliberation","energyliberation",10,234.98,0.0610,0.1174,0.2809,77,144,122,""
"R3-04G-B001-R29","R3-04-R29-000071","2026-04-21","workspace-head","easy",4130070,"timeout","attrition","",24,603.61,0.3498,0.1191,0.1291,75,135,16,""
"R3-04G-B001-R29","R3-04-R29-000072","2026-04-21","workspace-head","easy",4130071,"timeout","attrition","",24,576.11,0.1891,0.1230,0.2019,32,105,72,""
"R3-04G-B001-R29","R3-04-R29-000073","2026-04-21","workspace-head","easy",4130072,"victory","energyliberation","energyliberation",3,64.87,0.0521,0.0047,0.2033,72,198,134,""
"R3-04G-B001-R29","R3-04-R29-000074","2026-04-21","workspace-head","easy",4130073,"timeout","attrition","",24,618.73,0.1363,0.3490,0.0962,58,37,79,""
"R3-04G-B001-R29","R3-04-R29-000075","2026-04-21","workspace-head","easy",4130074,"victory","energyliberation","energyliberation",7,148.64,0.1485,0.1031,0.2140,80,111,96,""
"R3-04G-B001-R29","R3-04-R29-000076","2026-04-21","workspace-head","easy",4130075,"victory","energyliberation","energyliberation",11,225.00,0.0935,0.0731,0.1007,71,153,111,""
"R3-04G-B001-R29","R3-04-R29-000077","2026-04-21","workspace-head","easy",4130076,"victory","energyliberation","energyliberation",7,155.67,0.1448,0.1798,0.0747,29,78,100,""
"R3-04G-B001-R29","R3-04-R29-000078","2026-04-21","workspace-head","easy",4130077,"defeat","military_collapse","",13,265.51,0.5224,0.1647,0.0422,6,128,25,""
"R3-04G-B001-R29","R3-04-R29-000079","2026-04-21","workspace-head","easy",4130078,"victory","axisvictory","axisvictory",15,386.61,0.1335,0.1125,0.1076,70,151,92,""
"R3-04G-B001-R29","R3-04-R29-000080","2026-04-21","workspace-head","easy",4130079,"victory","axisvictory","axisvictory",9,188.38,0.1140,0.0574,0.2654,53,169,113,""
"R3-04G-B001-R29","R3-04-R29-000081","2026-04-21","workspace-head","easy",4130080,"victory","energyliberation","energyliberation",24,561.45,0.6710,0.1598,0.5681,39,117,0,""
"R3-04G-B001-R29","R3-04-R29-000082","2026-04-21","workspace-head","easy",4130081,"timeout","attrition","",24,600.63,0.1229,0.0994,0.0849,31,130,95,""
"R3-04G-B001-R29","R3-04-R29-000083","2026-04-21","workspace-head","easy",4130082,"victory","energyliberation","energyliberation",4,80.75,0.0516,0.0387,0.0375,61,165,131,""
"R3-04G-B001-R29","R3-04-R29-000084","2026-04-21","workspace-head","easy",4130083,"victory","energyliberation","energyliberation",8,198.21,0.2026,0.0651,0.1254,63,121,80,""
"R3-04G-B001-R29","R3-04-R29-000085","2026-04-21","workspace-head","easy",4130084,"victory","energyliberation","energyliberation",5,107.28,0.2744,0.0761,0.0211,52,125,52,""
"R3-04G-B001-R29","R3-04-R29-000086","2026-04-21","workspace-head","easy",4130085,"victory","energyliberation","energyliberation",5,117.38,0.0000,0.0816,0.0284,59,130,150,""
"R3-04G-B001-R29","R3-04-R29-000087","2026-04-21","workspace-head","easy",4130086,"timeout","attrition","",24,572.20,0.3357,0.1869,0.0821,62,87,47,""
"R3-04G-B001-R29","R3-04-R29-000088","2026-04-21","workspace-head","easy",4130087,"victory","energyliberation","energyliberation",13,289.53,0.0767,0.1400,0.0849,64,120,122,""
"R3-04G-B001-R29","R3-04-R29-000089","2026-04-21","workspace-head","easy",4130088,"timeout","attrition","",24,599.32,0.3006,0.0795,0.1790,61,144,58,""
"R3-04G-B001-R29","R3-04-R29-000090","2026-04-21","workspace-head","easy",4130089,"victory","energyliberation","energyliberation",11,233.67,0.1153,0.0489,0.0606,76,176,109,""
"R3-04G-B001-R29","R3-04-R29-000091","2026-04-21","workspace-head","easy",4130090,"defeat","military_collapse","",15,359.48,0.2254,0.1446,0.1391,5,78,74,""
"R3-04G-B001-R29","R3-04-R29-000092","2026-04-21","workspace-head","easy",4130091,"timeout","attrition","",24,486.83,0.5135,0.1170,0.1121,46,130,12,""
"R3-04G-B001-R29","R3-04-R29-000093","2026-04-21","workspace-head","easy",4130092,"victory","energyliberation","energyliberation",14,286.01,0.0945,0.0648,0.2894,73,163,103,""
"R3-04G-B001-R29","R3-04-R29-000094","2026-04-21","workspace-head","easy",4130093,"timeout","attrition","",24,495.95,0.4085,0.1662,0.1801,59,119,32,""
"R3-04G-B001-R29","R3-04-R29-000095","2026-04-21","workspace-head","easy",4130094,"victory","energyliberation","energyliberation",7,176.70,0.1160,0.1454,0.2042,55,99,105,""
"R3-04G-B001-R29","R3-04-R29-000096","2026-04-21","workspace-head","easy",4130095,"victory","energyliberation","energyliberation",4,81.07,0.0000,0.1034,0.3189,70,119,150,""
"R3-04G-B001-R29","R3-04-R29-000097","2026-04-21","workspace-head","easy",4130096,"victory","energyliberation","energyliberation",5,107.79,0.0592,0.1531,0.4740,82,122,125,""
"R3-04G-B001-R29","R3-04-R29-000098","2026-04-21","workspace-head","easy",4130097,"victory","energyliberation","energyliberation",20,415.88,0.2275,0.2015,0.3512,58,101,68,""
"R3-04G-B001-R29","R3-04-R29-000099","2026-04-21","workspace-head","easy",4130098,"victory","energyliberation","energyliberation",6,153.32,0.0000,0.0714,0.1757,74,135,150,""
"R3-04G-B001-R29","R3-04-R29-000100","2026-04-21","workspace-head","easy",4130099,"victory","axisvictory","axisvictory",16,340.38,0.4062,0.1997,0.1116,87,112,24,""
"R3-04G-B001-R29","R3-04-R29-000101","2026-04-21","workspace-head","easy",4130100,"timeout","attrition","",24,548.26,0.1522,0.1655,0.1468,65,102,84,""
"R3-04G-B001-R29","R3-04-R29-000102","2026-04-21","workspace-head","easy",4130101,"victory","energyliberation","energyliberation",18,436.98,0.3963,0.1154,0.0822,83,122,11,""
"R3-04G-B001-R29","R3-04-R29-000103","2026-04-21","workspace-head","easy",4130102,"victory","energyliberation","energyliberation",13,335.27,0.4727,0.1254,0.2352,57,128,23,""
"R3-04G-B001-R29","R3-04-R29-000104","2026-04-21","workspace-head","easy",4130103,"victory","energyliberation","energyliberation",8,201.02,0.1320,0.0484,0.1933,85,171,99,""
"R3-04G-B001-R29","R3-04-R29-000105","2026-04-21","workspace-head","easy",4130104,"victory","energyliberation","energyliberation",8,194.23,0.2826,0.1863,0.1822,34,83,71,""
"R3-04G-B001-R29","R3-04-R29-000106","2026-04-21","workspace-head","easy",4130105,"victory","axisvictory","axisvictory",15,351.77,0.3779,0.1198,0.2152,60,138,45,""
"R3-04G-B001-R29","R3-04-R29-000107","2026-04-21","workspace-head","easy",4130106,"victory","energyliberation","energyliberation",10,244.14,0.0618,0.0833,0.1845,73,153,128,""
"R3-04G-B001-R29","R3-04-R29-000108","2026-04-21","workspace-head","easy",4130107,"timeout","attrition","",24,528.64,0.1522,0.1231,0.1297,38,95,77,""
"R3-04G-B001-R29","R3-04-R29-000109","2026-04-21","workspace-head","easy",4130108,"victory","energyliberation","energyliberation",2,41.88,0.0033,0.0357,0.0160,81,135,149,""
"R3-04G-B001-R29","R3-04-R29-000110","2026-04-21","workspace-head","easy",4130109,"timeout","attrition","",24,565.29,0.0988,0.1261,0.0638,55,125,103,""
"R3-04G-B001-R29","R3-04-R29-000111","2026-04-21","workspace-head","easy",4130110,"timeout","attrition","",24,563.61,0.2767,0.1026,0.2889,42,142,38,""
"R3-04G-B001-R29","R3-04-R29-000112","2026-04-21","workspace-head","easy",4130111,"victory","energyliberation","energyliberation",21,498.67,0.1660,0.1690,0.3038,56,117,77,""
"R3-04G-B001-R29","R3-04-R29-000113","2026-04-21","workspace-head","easy",4130112,"victory","energyliberation","energyliberation",13,334.09,0.0842,0.1047,0.2114,73,150,108,""
"R3-04G-B001-R29","R3-04-R29-000114","2026-04-21","workspace-head","easy",4130113,"victory","energyliberation","energyliberation",14,313.94,0.4489,0.0571,0.5248,68,167,43,""
"R3-04G-B001-R29","R3-04-R29-000115","2026-04-21","workspace-head","easy",4130114,"defeat","military_collapse","",16,389.32,0.2187,0.1919,0.0887,0,120,71,""
"R3-04G-B001-R29","R3-04-R29-000116","2026-04-21","workspace-head","easy",4130115,"victory","energyliberation","energyliberation",3,67.39,0.0975,0.0843,0.0809,68,139,119,""
"R3-04G-B001-R29","R3-04-R29-000117","2026-04-21","workspace-head","easy",4130116,"timeout","attrition","",24,519.64,0.0751,0.0560,0.3519,67,163,102,""
"R3-04G-B001-R29","R3-04-R29-000118","2026-04-21","workspace-head","easy",4130117,"victory","energyliberation","energyliberation",5,102.68,0.2549,0.0864,0.1726,56,122,66,""
"R3-04G-B001-R29","R3-04-R29-000119","2026-04-21","workspace-head","easy",4130118,"victory","energyliberation","energyliberation",14,281.10,0.0812,0.1241,0.3340,77,144,115,""
"R3-04G-B001-R29","R3-04-R29-000120","2026-04-21","workspace-head","easy",4130119,"victory","energyliberation","energyliberation",17,360.47,0.2123,0.0872,0.1069,67,155,64,""
"R3-04G-B001-R29","R3-04-R29-000121","2026-04-21","workspace-head","easy",4130120,"timeout","attrition","",24,489.94,0.7471,0.0549,0.1603,42,158,0,""
"R3-04G-B001-R29","R3-04-R29-000122","2026-04-21","workspace-head","easy",4130121,"victory","axisvictory","axisvictory",13,273.93,0.2735,0.1110,0.1051,68,95,64,""
"R3-04G-B001-R29","R3-04-R29-000123","2026-04-21","workspace-head","easy",4130122,"victory","energyliberation","energyliberation",5,115.11,0.1540,0.0756,0.8305,73,140,98,""
"R3-04G-B001-R29","R3-04-R29-000124","2026-04-21","workspace-head","easy",4130123,"victory","energyliberation","energyliberation",6,139.04,0.0379,0.1184,0.0420,65,111,135,""
"R3-04G-B001-R29","R3-04-R29-000125","2026-04-21","workspace-head","easy",4130124,"victory","energyliberation","energyliberation",9,191.39,0.0490,0.0759,0.0745,50,107,127,""
"R3-04G-B001-R29","R3-04-R29-000126","2026-04-21","workspace-head","easy",4130125,"victory","energyliberation","energyliberation",12,286.95,0.0652,0.3016,0.0960,59,49,116,""
"R3-04G-B001-R29","R3-04-R29-000127","2026-04-21","workspace-head","easy",4130126,"victory","energyliberation","energyliberation",19,461.78,0.2931,0.0949,0.5510,59,136,55,""
"R3-04G-B001-R29","R3-04-R29-000128","2026-04-21","workspace-head","easy",4130127,"victory","energyliberation","energyliberation",13,315.96,0.1489,0.0514,0.1037,60,164,86,""
"R3-04G-B001-R29","R3-04-R29-000129","2026-04-21","workspace-head","easy",4130128,"victory","energyliberation","energyliberation",21,465.30,0.3826,0.1803,0.3565,18,87,0,""
"R3-04G-B001-R29","R3-04-R29-000130","2026-04-21","workspace-head","easy",4130129,"timeout","attrition","",24,546.89,0.1419,0.1402,0.1944,39,120,97,""
"R3-04G-B001-R29","R3-04-R29-000131","2026-04-21","workspace-head","easy",4130130,"victory","energyliberation","energyliberation",15,368.29,0.1216,0.0451,0.0467,70,172,103,""
"R3-04G-B001-R29","R3-04-R29-000132","2026-04-21","workspace-head","easy",4130131,"timeout","attrition","",24,511.80,0.6900,0.2439,0.1419,71,82,0,""
"R3-04G-B001-R29","R3-04-R29-000133","2026-04-21","workspace-head","easy",4130132,"victory","axisvictory","axisvictory",21,462.02,0.1173,0.2456,0.2506,32,97,97,""
"R3-04G-B001-R29","R3-04-R29-000134","2026-04-21","workspace-head","easy",4130133,"victory","axisvictory","axisvictory",22,483.29,0.1223,0.0673,0.1383,55,163,105,""
"R3-04G-B001-R29","R3-04-R29-000135","2026-04-21","workspace-head","easy",4130134,"victory","energyliberation","energyliberation",4,81.75,0.0803,0.0836,0.0865,72,111,122,""
"R3-04G-B001-R29","R3-04-R29-000136","2026-04-21","workspace-head","easy",4130135,"victory","energyliberation","energyliberation",19,477.18,0.0567,0.1933,0.0655,48,109,128,""
"R3-04G-B001-R29","R3-04-R29-000137","2026-04-21","workspace-head","easy",4130136,"victory","axisvictory","axisvictory",15,306.95,0.1046,0.0917,0.1488,46,133,105,""
"R3-04G-B001-R29","R3-04-R29-000138","2026-04-21","workspace-head","easy",4130137,"victory","energyliberation","energyliberation",9,196.90,0.0842,0.0887,0.0803,13,155,120,""
"R3-04G-B001-R29","R3-04-R29-000139","2026-04-21","workspace-head","easy",4130138,"victory","axisvictory","axisvictory",13,273.68,0.6689,0.0691,0.0692,32,136,0,""
"R3-04G-B001-R29","R3-04-R29-000140","2026-04-21","workspace-head","easy",4130139,"victory","energyliberation","energyliberation",8,195.53,0.1293,0.0945,0.1120,81,131,93,""
"R3-04G-B001-R29","R3-04-R29-000141","2026-04-21","workspace-head","easy",4130140,"timeout","attrition","",24,577.60,0.1392,0.1006,0.1073,73,137,101,""
"R3-04G-B001-R29","R3-04-R29-000142","2026-04-21","workspace-head","easy",4130141,"victory","energyliberation","energyliberation",17,362.88,0.4043,0.1480,0.1133,56,118,24,""
"R3-04G-B001-R29","R3-04-R29-000143","2026-04-21","workspace-head","easy",4130142,"victory","energyliberation","energyliberation",17,417.37,0.1255,0.1769,0.4023,36,60,92,""
"R3-04G-B001-R29","R3-04-R29-000144","2026-04-21","workspace-head","easy",4130143,"victory","energyliberation","energyliberation",14,363.41,0.2831,0.0564,0.1172,62,161,60,""
"R3-04G-B001-R29","R3-04-R29-000145","2026-04-21","workspace-head","easy",4130144,"victory","energyliberation","energyliberation",3,61.32,0.0523,0.0331,0.0000,78,185,132,""
"R3-04G-B001-R29","R3-04-R29-000146","2026-04-21","workspace-head","easy",4130145,"victory","energyliberation","energyliberation",5,126.40,0.0608,0.1786,0.1723,74,110,129,""
"R3-04G-B001-R29","R3-04-R29-000147","2026-04-21","workspace-head","easy",4130146,"defeat","economic_collapse","",11,222.44,0.1231,0.7019,0.5312,57,0,107,""
"R3-04G-B001-R29","R3-04-R29-000148","2026-04-21","workspace-head","easy",4130147,"victory","energyliberation","energyliberation",9,213.11,0.0678,0.0988,0.1349,59,121,122,""
"R3-04G-B001-R29","R3-04-R29-000149","2026-04-21","workspace-head","easy",4130148,"victory","energyliberation","energyliberation",7,173.60,0.1220,0.1096,0.1753,57,123,100,""
"R3-04G-B001-R29","R3-04-R29-000150","2026-04-21","workspace-head","easy",4130149,"victory","energyliberation","energyliberation",18,397.67,0.0332,0.1304,0.1156,54,83,133,""
"R3-04G-B001-R29","R3-04-R29-000151","2026-04-21","workspace-head","easy",4130150,"victory","energyliberation","energyliberation",8,195.00,0.1606,0.1119,0.0566,65,97,97,""
"R3-04G-B001-R29","R3-04-R29-000152","2026-04-21","workspace-head","easy",4130151,"victory","energyliberation","energyliberation",17,440.48,0.2347,0.2443,0.4191,22,87,62,""
"R3-04G-B001-R29","R3-04-R29-000153","2026-04-21","workspace-head","easy",4130152,"timeout","attrition","",24,554.65,0.1759,0.0871,0.2165,41,128,81,""
"R3-04G-B001-R29","R3-04-R29-000154","2026-04-21","workspace-head","easy",4130153,"victory","energyliberation","energyliberation",11,236.73,0.1152,0.1159,0.3852,80,141,92,""
"R3-04G-B001-R29","R3-04-R29-000155","2026-04-21","workspace-head","easy",4130154,"victory","energyliberation","energyliberation",12,267.90,0.1714,0.0918,0.0829,81,124,81,""
"R3-04G-B001-R29","R3-04-R29-000156","2026-04-21","workspace-head","easy",4130155,"timeout","attrition","",24,503.54,0.7326,0.1655,0.1462,10,115,0,""
"R3-04G-B001-R29","R3-04-R29-000157","2026-04-21","workspace-head","easy",4130156,"victory","axisvictory","axisvictory",24,514.53,0.1126,0.2050,0.2542,50,97,102,""
