batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04G-B004-R37","R3-04-R37-000022","2026-04-21","workspace-head","easy",4120021,"timeout","attrition","",24,480.82,0.4847,0.1325,0.3075,18,125,0,""
"R3-04G-B004-R37","R3-04-R37-000023","2026-04-21","workspace-head","easy",4120022,"victory","energyliberation","energyliberation",3,73.89,0.0095,0.0432,0.0240,62,173,147,""
"R3-04G-B004-R37","R3-04-R37-000024","2026-04-21","workspace-head","easy",4120023,"timeout","attrition","",24,569.50,0.3884,0.2427,0.5516,65,88,11,""
"R3-04G-B004-R37","R3-04-R37-000025","2026-04-21","workspace-head","easy",4120024,"timeout","attrition","",24,560.16,0.5139,0.1606,0.1240,8,86,0,""
"R3-04G-B004-R37","R3-04-R37-000026","2026-04-21","workspace-head","easy",4120025,"victory","energyliberation","energyliberation",13,273.49,0.0804,0.0261,0.1961,57,182,123,""
"R3-04G-B004-R37","R3-04-R37-000027","2026-04-21","workspace-head","easy",4120026,"defeat","military_collapse","",19,491.30,0.6069,0.1489,0.3612,4,118,0,""
"R3-04G-B004-R37","R3-04-R37-000028","2026-04-21","workspace-head","easy",4120027,"timeout","attrition","",24,527.36,0.2797,0.1269,0.1996,69,121,27,""
"R3-04G-B004-R37","R3-04-R37-000029","2026-04-21","workspace-head","easy",4120028,"victory","energyliberation","energyliberation",24,558.70,0.3702,0.0893,0.5994,60,151,3,""
"R3-04G-B004-R37","R3-04-R37-000030","2026-04-21","workspace-head","easy",4120029,"timeout","attrition","",24,614.34,0.4606,0.4568,0.2086,23,44,0,""
"R3-04G-B004-R37","R3-04-R37-000031","2026-04-21","workspace-head","easy",4120030,"timeout","attrition","",24,534.10,0.1853,0.0830,0.1307,57,135,71,""
"R3-04G-B004-R37","R3-04-R37-000032","2026-04-21","workspace-head","easy",4120031,"timeout","attrition","",24,506.56,0.4454,0.1709,0.0257,67,116,9,""
"R3-04G-B004-R37","R3-04-R37-000033","2026-04-21","workspace-head","easy",4120032,"timeout","attrition","",24,576.53,0.3951,0.0645,0.3361,14,166,30,""
"R3-04G-B004-R37","R3-04-R37-000034","2026-04-21","workspace-head","easy",4120033,"timeout","attrition","",24,622.27,0.7545,0.2064,0.1612,29,57,0,""
"R3-04G-B004-R37","R3-04-R37-000035","2026-04-21","workspace-head","easy",4120034,"victory","energyliberation","energyliberation",8,170.17,0.0790,0.0446,0.3457,89,133,119,""
"R3-04G-B004-R37","R3-04-R37-000036","2026-04-21","workspace-head","easy",4120035,"timeout","attrition","",24,528.13,0.2230,0.1430,0.1431,61,105,69,""
"R3-04G-B004-R37","R3-04-R37-000037","2026-04-21","workspace-head","easy",4120036,"victory","energyliberation","energyliberation",6,132.49,0.1485,0.0796,0.0755,72,121,103,""
"R3-04G-B004-R37","R3-04-R37-000038","2026-04-21","workspace-head","easy",4120037,"timeout","attrition","",24,540.53,0.1916,0.1142,0.1050,76,138,74,""
"R3-04G-B004-R37","R3-04-R37-000039","2026-04-21","workspace-head","easy",4120038,"victory","energyliberation","energyliberation",10,255.03,0.1813,0.2971,0.0552,15,61,89,""
"R3-04G-B004-R37","R3-04-R37-000040","2026-04-21","workspace-head","easy",4120039,"victory","energyliberation","energyliberation",10,208.49,0.1028,0.0965,0.0942,70,139,109,""
"R3-04G-B004-R37","R3-04-R37-000041","2026-04-21","workspace-head","easy",4120040,"victory","energyliberation","energyliberation",10,200.24,0.4245,0.1267,0.1861,35,86,19,""
"R3-04G-B004-R37","R3-04-R37-000042","2026-04-21","workspace-head","easy",4120041,"victory","energyliberation","energyliberation",6,131.43,0.0103,0.0989,0.0883,82,132,146,""
"R3-04G-B004-R37","R3-04-R37-000043","2026-04-21","workspace-head","easy",4120042,"timeout","attrition","",24,487.31,0.5967,0.1641,0.4038,56,109,0,""
"R3-04G-B004-R37","R3-04-R37-000044","2026-04-21","workspace-head","easy",4120043,"timeout","attrition","",24,570.09,0.2604,0.1765,0.4890,45,106,66,""
"R3-04G-B004-R37","R3-04-R37-000045","2026-04-21","workspace-head","easy",4120044,"timeout","attrition","",24,589.20,0.1374,0.1320,0.5996,87,131,81,""
"R3-04G-B004-R37","R3-04-R37-000046","2026-04-21","workspace-head","easy",4120045,"timeout","attrition","",24,585.57,0.4842,0.0812,0.1796,46,144,0,""
"R3-04G-B004-R37","R3-04-R37-000047","2026-04-21","workspace-head","easy",4120046,"timeout","attrition","",24,556.58,0.2740,0.2833,0.0995,23,92,54,""
"R3-04G-B004-R37","R3-04-R37-000048","2026-04-21","workspace-head","easy",4120047,"victory","energyliberation","energyliberation",13,313.70,0.2660,0.1761,0.0761,58,126,55,""
"R3-04G-B004-R37","R3-04-R37-000049","2026-04-21","workspace-head","easy",4120048,"timeout","attrition","",24,557.20,0.0667,0.1279,0.1223,33,123,122,""
"R3-04G-B004-R37","R3-04-R37-000050","2026-04-21","workspace-head","easy",4120049,"timeout","attrition","",24,520.70,0.1044,0.0598,0.2111,34,170,104,""
"R3-04G-B004-R37","R3-04-R37-000051","2026-04-21","workspace-head","easy",4120050,"victory","axisvictory","axisvictory",18,439.51,0.0578,0.1158,0.0508,63,85,123,""
"R3-04G-B004-R37","R3-04-R37-000052","2026-04-21","workspace-head","easy",4120051,"victory","energyliberation","energyliberation",18,439.42,0.5073,0.1076,0.2710,12,145,0,""
"R3-04G-B004-R37","R3-04-R37-000053","2026-04-21","workspace-head","easy",4120052,"victory","energyliberation","energyliberation",9,216.20,0.0680,0.0718,0.0644,56,141,124,""
"R3-04G-B004-R37","R3-04-R37-000054","2026-04-21","workspace-head","easy",4120053,"timeout","attrition","",24,613.29,0.7208,0.1952,0.0817,39,106,0,""
"R3-04G-B004-R37","R3-04-R37-000055","2026-04-21","workspace-head","easy",4120054,"victory","energyliberation","energyliberation",23,513.99,0.1785,0.1151,0.1871,40,128,80,""
"R3-04G-B004-R37","R3-04-R37-000056","2026-04-21","workspace-head","easy",4120055,"timeout","attrition","",24,493.13,0.1636,0.0840,0.6142,35,147,82,""
"R3-04G-B004-R37","R3-04-R37-000057","2026-04-21","workspace-head","easy",4120056,"timeout","attrition","",24,615.98,0.1617,0.0797,0.0857,57,153,81,""
"R3-04G-B004-R37","R3-04-R37-000058","2026-04-21","workspace-head","easy",4120057,"timeout","attrition","",24,483.39,0.1184,0.1964,0.2147,64,97,98,""
"R3-04G-B004-R37","R3-04-R37-000059","2026-04-21","workspace-head","easy",4120058,"timeout","attrition","",24,525.64,0.1707,0.1719,0.5233,44,123,70,""
"R3-04G-B004-R37","R3-04-R37-000060","2026-04-21","workspace-head","easy",4120059,"victory","energyliberation","energyliberation",11,276.80,0.1048,0.1079,0.2305,54,101,108,""
"R3-04G-B004-R37","R3-04-R37-000061","2026-04-21","workspace-head","easy",4120060,"defeat","military_collapse","",24,615.49,0.6291,0.1502,0.9063,2,124,0,""
"R3-04G-B004-R37","R3-04-R37-000062","2026-04-21","workspace-head","easy",4120061,"victory","energyliberation","energyliberation",6,132.73,0.1133,0.1358,0.0724,68,117,115,""
"R3-04G-B004-R37","R3-04-R37-000063","2026-04-21","workspace-head","easy",4120062,"victory","energyliberation","energyliberation",5,100.51,0.0380,0.1126,0.1024,88,112,136,""
"R3-04G-B004-R37","R3-04-R37-000064","2026-04-21","workspace-head","easy",4120063,"timeout","attrition","",24,517.97,0.1934,0.1533,0.1886,54,112,75,""
"R3-04G-B004-R37","R3-04-R37-000065","2026-04-21","workspace-head","easy",4120064,"defeat","military_collapse","",23,501.29,0.4798,0.0928,0.1618,0,151,0,""
"R3-04G-B004-R37","R3-04-R37-000066","2026-04-21","workspace-head","easy",4120065,"timeout","attrition","",24,512.87,0.3196,0.1141,0.1072,78,128,35,""
"R3-04G-B004-R37","R3-04-R37-000067","2026-04-21","workspace-head","easy",4120066,"victory","energyliberation","energyliberation",12,264.20,0.0702,0.1282,0.1480,63,136,116,""
"R3-04G-B004-R37","R3-04-R37-000068","2026-04-21","workspace-head","easy",4120067,"victory","energyliberation","energyliberation",7,159.27,0.0642,0.0826,0.1058,71,109,123,""
"R3-04G-B004-R37","R3-04-R37-000069","2026-04-21","workspace-head","easy",4120068,"timeout","attrition","",24,510.31,0.1969,0.2558,0.2313,9,82,56,""
"R3-04G-B004-R37","R3-04-R37-000070","2026-04-21","workspace-head","easy",4120069,"victory","energyliberation","energyliberation",23,545.73,0.2976,0.1871,0.2045,28,114,57,""
"R3-04G-B004-R37","R3-04-R37-000071","2026-04-21","workspace-head","easy",4120070,"victory","energyliberation","energyliberation",14,362.27,0.0376,0.0966,0.2488,71,101,131,""
"R3-04G-B004-R37","R3-04-R37-000072","2026-04-21","workspace-head","easy",4120071,"victory","energyliberation","energyliberation",14,355.07,0.2927,0.2274,0.0522,79,108,51,""
"R3-04G-B004-R37","R3-04-R37-000073","2026-04-21","workspace-head","easy",4120072,"timeout","attrition","",24,561.26,0.3730,0.1534,0.1915,55,107,38,""
"R3-04G-B004-R37","R3-04-R37-000074","2026-04-21","workspace-head","easy",4120073,"victory","energyliberation","energyliberation",6,143.20,0.0000,0.0435,0.0947,66,170,150,""
"R3-04G-B004-R37","R3-04-R37-000075","2026-04-21","workspace-head","easy",4120074,"victory","energyliberation","energyliberation",11,248.66,0.2381,0.1662,0.1720,69,94,65,""
"R3-04G-B004-R37","R3-04-R37-000076","2026-04-21","workspace-head","easy",4120075,"timeout","attrition","",24,585.23,0.2736,0.0922,0.3537,26,139,55,""
"R3-04G-B004-R37","R3-04-R37-000077","2026-04-21","workspace-head","easy",4120076,"victory","energyliberation","energyliberation",11,222.96,0.3351,0.0808,0.0958,52,146,44,""
"R3-04G-B004-R37","R3-04-R37-000078","2026-04-21","workspace-head","easy",4120077,"victory","energyliberation","energyliberation",12,255.70,0.0619,0.1297,0.1152,80,94,122,""
"R3-04G-B004-R37","R3-04-R37-000079","2026-04-21","workspace-head","easy",4120078,"defeat","military_collapse","",16,368.38,0.1871,0.1413,0.4303,0,77,82,""
"R3-04G-B004-R37","R3-04-R37-000080","2026-04-21","workspace-head","easy",4120079,"timeout","attrition","",24,548.61,0.1998,0.0953,0.1058,47,126,58,""
"R3-04G-B004-R37","R3-04-R37-000081","2026-04-21","workspace-head","easy",4120080,"timeout","attrition","",24,515.10,0.1701,0.1326,0.1113,77,138,77,""
"R3-04G-B004-R37","R3-04-R37-000082","2026-04-21","workspace-head","easy",4120081,"timeout","attrition","",24,547.45,0.2824,0.2215,0.1442,74,67,32,""
"R3-04G-B004-R37","R3-04-R37-000083","2026-04-21","workspace-head","easy",4120082,"timeout","attrition","",24,603.91,0.2057,0.1600,0.1742,39,125,68,""
"R3-04G-B004-R37","R3-04-R37-000084","2026-04-21","workspace-head","easy",4120083,"timeout","attrition","",24,536.61,0.1574,0.1521,0.2077,17,122,93,""
"R3-04G-B004-R37","R3-04-R37-000085","2026-04-21","workspace-head","easy",4120084,"victory","energyliberation","energyliberation",6,120.50,0.0884,0.0728,0.1560,58,98,120,""
"R3-04G-B004-R37","R3-04-R37-000086","2026-04-21","workspace-head","easy",4120085,"victory","energyliberation","energyliberation",15,371.31,0.7183,0.1767,0.2005,15,78,0,""
"R3-04G-B004-R37","R3-04-R37-000087","2026-04-21","workspace-head","easy",4120086,"timeout","attrition","",24,576.63,0.0724,0.2220,0.7320,65,70,119,""
"R3-04G-B004-R37","R3-04-R37-000088","2026-04-21","workspace-head","easy",4120087,"victory","energyliberation","energyliberation",12,251.59,0.1085,0.2246,0.2185,50,80,94,""
"R3-04G-B004-R37","R3-04-R37-000089","2026-04-21","workspace-head","easy",4120088,"victory","axisvictory","axisvictory",15,381.51,0.1684,0.2213,0.1773,61,60,85,""
"R3-04G-B004-R37","R3-04-R37-000090","2026-04-21","workspace-head","easy",4120089,"timeout","attrition","",24,564.84,0.7521,0.1492,0.0396,52,118,0,""
"R3-04G-B004-R37","R3-04-R37-000091","2026-04-21","workspace-head","easy",4120090,"timeout","attrition","",24,611.47,0.2656,0.1501,0.1677,69,129,60,""
"R3-04G-B004-R37","R3-04-R37-000092","2026-04-21","workspace-head","easy",4120091,"victory","energyliberation","energyliberation",7,157.71,0.1520,0.0757,0.1579,71,102,85,""
"R3-04G-B004-R37","R3-04-R37-000093","2026-04-21","workspace-head","easy",4120092,"timeout","attrition","",24,506.95,0.3447,0.2092,0.3734,20,93,34,""
"R3-04G-B004-R37","R3-04-R37-000094","2026-04-21","workspace-head","easy",4120093,"victory","energyliberation","energyliberation",6,154.97,0.0760,0.0634,0.2003,52,142,120,""
"R3-04G-B004-R37","R3-04-R37-000095","2026-04-21","workspace-head","easy",4120094,"victory","energyliberation","energyliberation",7,181.80,0.1124,0.1047,0.0106,71,83,111,""
"R3-04G-B004-R37","R3-04-R37-000096","2026-04-21","workspace-head","easy",4120095,"timeout","attrition","",24,549.79,0.3000,0.1154,0.2345,75,119,29,""
"R3-04G-B004-R37","R3-04-R37-000097","2026-04-21","workspace-head","easy",4120096,"victory","energyliberation","energyliberation",6,133.07,0.0318,0.0635,0.1279,92,164,138,""
"R3-04G-B004-R37","R3-04-R37-000098","2026-04-21","workspace-head","easy",4120097,"timeout","attrition","",24,583.60,0.4059,0.0322,0.3620,49,182,0,""
"R3-04G-B004-R37","R3-04-R37-000099","2026-04-21","workspace-head","easy",4120098,"victory","energyliberation","energyliberation",8,202.12,0.0000,0.1006,0.0211,70,119,150,""
"R3-04G-B004-R37","R3-04-R37-000100","2026-04-21","workspace-head","easy",4120099,"timeout","attrition","",24,590.79,0.8201,0.0861,0.1236,41,146,0,""
"R3-04G-B004-R37","R3-04-R37-000101","2026-04-21","workspace-head","easy",4120100,"timeout","attrition","",24,503.08,0.2333,0.1042,0.5137,73,149,54,""
"R3-04G-B004-R37","R3-04-R37-000102","2026-04-21","workspace-head","easy",4120101,"timeout","attrition","",24,528.15,0.3489,0.1734,0.1405,65,45,0,""
"R3-04G-B004-R37","R3-04-R37-000103","2026-04-21","workspace-head","easy",4120102,"victory","energyliberation","energyliberation",4,82.65,0.0000,0.0875,0.1846,54,117,150,""
"R3-04G-B004-R37","R3-04-R37-000104","2026-04-21","workspace-head","easy",4120103,"defeat","internal_division","",23,471.32,0.3672,0.1381,0.1870,12,76,27,""
"R3-04G-B004-R37","R3-04-R37-000105","2026-04-21","workspace-head","easy",4120104,"timeout","attrition","",24,512.69,0.1605,0.1568,0.0786,77,115,91,""
"R3-04G-B004-R37","R3-04-R37-000106","2026-04-21","workspace-head","easy",4120105,"victory","energyliberation","energyliberation",13,278.69,0.2295,0.1026,0.2190,65,105,65,""
"R3-04G-B004-R37","R3-04-R37-000107","2026-04-21","workspace-head","easy",4120106,"victory","energyliberation","energyliberation",6,125.03,0.0907,0.1193,0.1233,51,154,118,""
"R3-04G-B004-R37","R3-04-R37-000108","2026-04-21","workspace-head","easy",4120107,"victory","energyliberation","energyliberation",11,265.67,0.1015,0.0591,0.1472,24,167,110,""
"R3-04G-B004-R37","R3-04-R37-000109","2026-04-21","workspace-head","easy",4120108,"victory","energyliberation","energyliberation",6,136.61,0.0791,0.1148,0.3342,68,126,121,""
"R3-04G-B004-R37","R3-04-R37-000110","2026-04-21","workspace-head","easy",4120109,"timeout","attrition","",24,527.66,0.9405,0.0834,0.1054,23,148,0,""
"R3-04G-B004-R37","R3-04-R37-000111","2026-04-21","workspace-head","easy",4120110,"timeout","attrition","",24,596.14,0.5599,0.1019,0.5104,16,116,0,""
"R3-04G-B004-R37","R3-04-R37-000112","2026-04-21","workspace-head","easy",4120111,"timeout","attrition","",24,484.14,0.2394,0.1144,0.5674,54,100,63,""
"R3-04G-B004-R37","R3-04-R37-000113","2026-04-21","workspace-head","easy",4120112,"defeat","military_collapse","",23,572.21,0.2093,0.2677,0.1134,0,71,73,""
"R3-04G-B004-R37","R3-04-R37-000114","2026-04-21","workspace-head","easy",4120113,"victory","energyliberation","energyliberation",13,300.39,0.1671,0.0799,0.1219,54,154,94,""
"R3-04G-B004-R37","R3-04-R37-000115","2026-04-21","workspace-head","easy",4120114,"victory","energyliberation","energyliberation",6,133.24,0.0125,0.0707,0.3846,65,162,145,""
"R3-04G-B004-R37","R3-04-R37-000116","2026-04-21","workspace-head","easy",4120115,"victory","energyliberation","energyliberation",13,283.91,0.1829,0.1341,0.1764,40,135,78,""
"R3-04G-B004-R37","R3-04-R37-000117","2026-04-21","workspace-head","easy",4120116,"victory","energyliberation","energyliberation",10,240.24,0.0447,0.1080,0.0961,60,147,129,""
"R3-04G-B004-R37","R3-04-R37-000118","2026-04-21","workspace-head","easy",4120117,"victory","energyliberation","energyliberation",6,140.00,0.5180,0.0577,0.0652,35,163,42,""
"R3-04G-B004-R37","R3-04-R37-000119","2026-04-21","workspace-head","easy",4120118,"timeout","attrition","",24,610.76,0.4271,0.2704,0.1175,17,90,0,""
"R3-04G-B004-R37","R3-04-R37-000120","2026-04-21","workspace-head","easy",4120119,"timeout","attrition","",24,576.02,0.1782,0.2075,0.2604,48,54,80,""
"R3-04G-B004-R37","R3-04-R37-000121","2026-04-21","workspace-head","easy",4120120,"victory","energyliberation","energyliberation",5,105.75,0.1047,0.0491,0.0887,57,142,112,""
"R3-04G-B004-R37","R3-04-R37-000122","2026-04-21","workspace-head","easy",4120121,"timeout","attrition","",24,599.00,0.1555,0.2674,0.0822,28,69,87,""
"R3-04G-B004-R37","R3-04-R37-000123","2026-04-21","workspace-head","easy",4120122,"victory","energyliberation","energyliberation",11,264.80,0.0368,0.0886,0.1109,64,117,131,""
"R3-04G-B004-R37","R3-04-R37-000124","2026-04-21","workspace-head","easy",4120123,"victory","energyliberation","energyliberation",13,291.64,0.1295,0.1325,0.1419,40,102,99,""
"R3-04G-B004-R37","R3-04-R37-000125","2026-04-21","workspace-head","easy",4120124,"timeout","attrition","",24,495.24,0.0864,0.0650,0.8480,54,134,109,""
"R3-04G-B004-R37","R3-04-R37-000126","2026-04-21","workspace-head","easy",4120125,"victory","energyliberation","energyliberation",20,478.10,0.2421,0.1336,0.0907,23,105,66,""
"R3-04G-B004-R37","R3-04-R37-000127","2026-04-21","workspace-head","easy",4120126,"timeout","attrition","",24,614.05,0.1623,0.2275,0.1289,53,67,65,""
"R3-04G-B004-R37","R3-04-R37-000128","2026-04-21","workspace-head","easy",4120127,"victory","energyliberation","energyliberation",7,145.98,0.0497,0.1367,0.0967,61,139,129,""
"R3-04G-B004-R37","R3-04-R37-000129","2026-04-21","workspace-head","easy",4120128,"victory","energyliberation","energyliberation",4,80.05,0.0294,0.0387,0.1155,76,97,140,""
"R3-04G-B004-R37","R3-04-R37-000130","2026-04-21","workspace-head","easy",4120129,"victory","energyliberation","energyliberation",22,541.25,0.1903,0.1645,0.2129,42,111,63,""
"R3-04G-B004-R37","R3-04-R37-000131","2026-04-21","workspace-head","easy",4120130,"victory","energyliberation","energyliberation",7,161.92,0.0000,0.0567,0.1603,75,158,150,""
"R3-04G-B004-R37","R3-04-R37-000132","2026-04-21","workspace-head","easy",4120131,"victory","energyliberation","energyliberation",21,522.57,0.1052,0.1046,0.0708,63,143,102,""
"R3-04G-B004-R37","R3-04-R37-000133","2026-04-21","workspace-head","easy",4120132,"victory","energyliberation","energyliberation",14,362.31,0.1239,0.1752,0.2449,37,109,106,""
"R3-04G-B004-R37","R3-04-R37-000134","2026-04-21","workspace-head","easy",4120133,"victory","energyliberation","energyliberation",24,500.74,0.1485,0.2099,0.1220,33,89,94,""
"R3-04G-B004-R37","R3-04-R37-000135","2026-04-21","workspace-head","easy",4120134,"defeat","military_collapse","",22,541.93,0.7666,0.1023,0.2879,4,130,0,""
"R3-04G-B004-R37","R3-04-R37-000136","2026-04-21","workspace-head","easy",4120135,"victory","energyliberation","energyliberation",6,131.45,0.2895,0.1797,0.0373,41,97,68,""
"R3-04G-B004-R37","R3-04-R37-000137","2026-04-21","workspace-head","easy",4120136,"defeat","military_collapse","",21,511.86,0.1110,0.0840,0.0796,3,104,96,""
"R3-04G-B004-R37","R3-04-R37-000138","2026-04-21","workspace-head","easy",4120137,"timeout","attrition","",24,543.86,0.1313,0.1408,0.2246,48,130,90,""
"R3-04G-B004-R37","R3-04-R37-000139","2026-04-21","workspace-head","easy",4120138,"timeout","attrition","",24,506.40,0.4895,0.2398,0.0642,42,52,18,""
"R3-04G-B004-R37","R3-04-R37-000140","2026-04-21","workspace-head","easy",4120139,"victory","energyliberation","energyliberation",7,141.54,0.0070,0.1883,0.0528,79,62,147,""
"R3-04G-B004-R37","R3-04-R37-000141","2026-04-21","workspace-head","easy",4120140,"timeout","attrition","",24,602.84,0.5051,0.1470,0.1249,53,113,0,""
"R3-04G-B004-R37","R3-04-R37-000142","2026-04-21","workspace-head","easy",4120141,"timeout","attrition","",24,595.71,0.4593,0.1405,0.2891,9,87,18,""
"R3-04G-B004-R37","R3-04-R37-000143","2026-04-21","workspace-head","easy",4120142,"victory","energyliberation","energyliberation",20,472.83,0.3592,0.1826,0.1238,35,112,45,""
"R3-04G-B004-R37","R3-04-R37-000144","2026-04-21","workspace-head","easy",4120143,"timeout","attrition","",24,599.77,0.8262,0.2600,0.5574,69,74,0,""
"R3-04G-B004-R37","R3-04-R37-000145","2026-04-21","workspace-head","easy",4120144,"victory","axisvictory","axisvictory",22,508.46,0.3849,0.0730,0.2503,18,144,24,""
"R3-04G-B004-R37","R3-04-R37-000146","2026-04-21","workspace-head","easy",4120145,"timeout","attrition","",24,619.58,0.6513,0.3580,0.1959,57,41,0,""
"R3-04G-B004-R37","R3-04-R37-000147","2026-04-21","workspace-head","easy",4120146,"victory","energyliberation","energyliberation",7,152.59,0.0874,0.0493,0.0829,79,121,122,""
"R3-04G-B004-R37","R3-04-R37-000148","2026-04-21","workspace-head","easy",4120147,"victory","energyliberation","energyliberation",14,309.51,0.0497,0.0844,0.1253,79,151,130,""
"R3-04G-B004-R37","R3-04-R37-000149","2026-04-21","workspace-head","easy",4120148,"victory","energyliberation","energyliberation",6,136.75,0.0682,0.0628,0.1553,49,145,122,""
"R3-04G-B004-R37","R3-04-R37-000150","2026-04-21","workspace-head","easy",4120149,"timeout","attrition","",24,483.97,0.3279,0.0784,0.1406,51,117,20,""
"R3-04G-B004-R37","R3-04-R37-000151","2026-04-21","workspace-head","easy",4120150,"timeout","attrition","",24,594.91,0.1268,0.1065,0.1348,80,148,78,""
"R3-04G-B004-R37","R3-04-R37-000152","2026-04-21","workspace-head","easy",4120151,"victory","energyliberation","energyliberation",18,409.62,0.1659,0.0896,0.4730,46,133,81,""
"R3-04G-B004-R37","R3-04-R37-000153","2026-04-21","workspace-head","easy",4120152,"timeout","attrition","",24,606.15,0.1715,0.4955,1.0242,71,12,85,""
"R3-04G-B004-R37","R3-04-R37-000154","2026-04-21","workspace-head","easy",4120153,"timeout","attrition","",24,611.58,0.7481,0.1597,0.1110,61,121,0,""
"R3-04G-B004-R37","R3-04-R37-000155","2026-04-21","workspace-head","easy",4120154,"victory","energyliberation","energyliberation",7,166.67,0.0000,0.0998,0.0518,84,153,150,""
"R3-04G-B004-R37","R3-04-R37-000156","2026-04-21","workspace-head","easy",4120155,"victory","energyliberation","energyliberation",22,558.96,0.2765,0.1559,0.1559,13,80,18,""
"R3-04G-B004-R37","R3-04-R37-000157","2026-04-21","workspace-head","easy",4120156,"timeout","attrition","",24,495.69,0.2656,0.2904,0.3592,58,63,36,""
"R3-04G-B004-R37","R3-04-R37-000158","2026-04-21","workspace-head","easy",4120157,"timeout","attrition","",24,567.93,0.2082,0.1209,0.0986,64,131,54,""
"R3-04G-B004-R37","R3-04-R37-000159","2026-04-21","workspace-head","easy",4120158,"victory","energyliberation","energyliberation",14,360.32,0.0598,0.3372,0.0339,68,57,126,""
"R3-04G-B004-R37","R3-04-R37-000160","2026-04-21","workspace-head","easy",4120159,"victory","energyliberation","energyliberation",17,381.46,0.1889,0.1211,0.0722,63,112,67,""
