batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-02-B001","R3-02-000039","2026-04-20","workspace-head","easy",200038,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,56,139,150,""
"R3-02-B001","R3-02-000040","2026-04-20","workspace-head","easy",200039,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,58,159,128,""
"R3-02-B001","R3-02-000041","2026-04-20","workspace-head","easy",200040,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,76,123,150,""
"R3-02-B001","R3-02-000042","2026-04-20","workspace-head","easy",200041,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,86,143,150,""
"R3-02-B001","R3-02-000043","2026-04-20","workspace-head","easy",200042,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,68,150,150,""
"R3-02-B001","R3-02-000044","2026-04-20","workspace-head","easy",200043,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,68,119,141,""
"R3-02-B001","R3-02-000045","2026-04-20","workspace-head","easy",200044,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,79,126,150,""
"R3-02-B001","R3-02-000046","2026-04-20","workspace-head","easy",200045,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,81,149,150,""
"R3-02-B001","R3-02-000047","2026-04-20","workspace-head","easy",200046,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,70,105,146,""
"R3-02-B001","R3-02-000048","2026-04-20","workspace-head","easy",200047,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,52,111,137,""
"R3-02-B001","R3-02-000049","2026-04-20","workspace-head","easy",200048,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,70,139,150,""
"R3-02-B001","R3-02-000050","2026-04-20","workspace-head","easy",200049,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,72,148,150,""
"R3-02-B001","R3-02-000051","2026-04-20","workspace-head","easy",200050,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,75,122,150,""
"R3-02-B001","R3-02-000052","2026-04-20","workspace-head","easy",200051,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,51,132,148,""
"R3-02-B001","R3-02-000053","2026-04-20","workspace-head","easy",200052,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,62,150,150,""
"R3-02-B001","R3-02-000054","2026-04-20","workspace-head","easy",200053,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,75,115,150,""
"R3-02-B001","R3-02-000055","2026-04-20","workspace-head","easy",200054,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,73,126,150,""
"R3-02-B001","R3-02-000056","2026-04-20","workspace-head","easy",200055,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,78,146,150,""
"R3-02-B001","R3-02-000057","2026-04-20","workspace-head","easy",200056,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,65,156,137,""
"R3-02-B001","R3-02-000058","2026-04-20","workspace-head","easy",200057,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,66,122,150,""
"R3-02-B001","R3-02-000059","2026-04-20","workspace-head","easy",200058,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,71,129,150,""
"R3-02-B001","R3-02-000060","2026-04-20","workspace-head","easy",200059,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,71,149,146,""
"R3-02-B001","R3-02-000061","2026-04-20","workspace-head","easy",200060,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,81,123,150,""
"R3-02-B001","R3-02-000062","2026-04-20","workspace-head","easy",200061,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,63,126,150,""
"R3-02-B001","R3-02-000063","2026-04-20","workspace-head","easy",200062,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,69,150,150,""
"R3-02-B001","R3-02-000064","2026-04-20","workspace-head","easy",200063,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,68,104,150,""
"R3-02-B001","R3-02-000065","2026-04-20","workspace-head","easy",200064,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,74,122,150,""
"R3-02-B001","R3-02-000066","2026-04-20","workspace-head","easy",200065,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,61,132,150,""
"R3-02-B001","R3-02-000067","2026-04-20","workspace-head","easy",200066,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,67,153,150,""
"R3-02-B001","R3-02-000068","2026-04-20","workspace-head","easy",200067,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,67,123,146,""
"R3-02-B001","R3-02-000069","2026-04-20","workspace-head","easy",200068,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,78,130,150,""
"R3-02-B001","R3-02-000070","2026-04-20","workspace-head","easy",200069,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,83,150,150,""
"R3-02-B001","R3-02-000071","2026-04-20","workspace-head","easy",200070,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,61,109,150,""
"R3-02-B001","R3-02-000072","2026-04-20","workspace-head","easy",200071,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,62,126,150,""
"R3-02-B001","R3-02-000073","2026-04-20","workspace-head","easy",200072,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,64,140,150,""
"R3-02-B001","R3-02-000074","2026-04-20","workspace-head","easy",200073,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,80,152,150,""
"R3-02-B001","R3-02-000075","2026-04-20","workspace-head","easy",200074,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,88,125,150,""
"R3-02-B001","R3-02-000076","2026-04-20","workspace-head","easy",200075,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,63,129,145,""
"R3-02-B001","R3-02-000077","2026-04-20","workspace-head","easy",200076,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,72,158,150,""
"R3-02-B001","R3-02-000078","2026-04-20","workspace-head","easy",200077,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,78,105,136,""
"R3-02-B001","R3-02-000079","2026-04-20","workspace-head","easy",200078,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,84,127,150,""
"R3-02-B001","R3-02-000080","2026-04-20","workspace-head","easy",200079,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,56,147,150,""
"R3-02-B001","R3-02-000081","2026-04-20","workspace-head","easy",200080,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,60,103,150,""
"R3-02-B001","R3-02-000082","2026-04-20","workspace-head","easy",200081,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,76,126,150,""
"R3-02-B001","R3-02-000083","2026-04-20","workspace-head","easy",200082,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,81,131,150,""
"R3-02-B001","R3-02-000084","2026-04-20","workspace-head","easy",200083,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,80,149,150,""
"R3-02-B001","R3-02-000085","2026-04-20","workspace-head","easy",200084,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,57,125,150,""
"R3-02-B001","R3-02-000086","2026-04-20","workspace-head","easy",200085,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,62,129,147,""
"R3-02-B001","R3-02-000087","2026-04-20","workspace-head","easy",200086,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,67,152,150,""
"R3-02-B001","R3-02-000088","2026-04-20","workspace-head","easy",200087,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,74,112,142,""
"R3-02-B001","R3-02-000089","2026-04-20","workspace-head","easy",200088,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,80,115,150,""
"R3-02-B001","R3-02-000090","2026-04-20","workspace-head","easy",200089,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,60,132,150,""
"R3-02-B001","R3-02-000091","2026-04-20","workspace-head","easy",200090,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,66,155,150,""
"R3-02-B001","R3-02-000092","2026-04-20","workspace-head","easy",200091,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,69,114,150,""
"R3-02-B001","R3-02-000093","2026-04-20","workspace-head","easy",200092,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,75,131,150,""
"R3-02-B001","R3-02-000094","2026-04-20","workspace-head","easy",200093,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,81,154,150,""
"R3-02-B001","R3-02-000095","2026-04-20","workspace-head","easy",200094,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,63,107,150,""
"R3-02-B001","R3-02-000096","2026-04-20","workspace-head","easy",200095,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,67,122,150,""
"R3-02-B001","R3-02-000097","2026-04-20","workspace-head","easy",200096,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,74,137,150,""
"R3-02-B001","R3-02-000098","2026-04-20","workspace-head","easy",200097,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,85,98,150,""
"R3-02-B001","R3-02-000099","2026-04-20","workspace-head","easy",200098,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,61,129,150,""
"R3-02-B001","R3-02-000100","2026-04-20","workspace-head","easy",200099,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,69,132,150,""
"R3-02-B001","R3-02-000101","2026-04-20","workspace-head","easy",200100,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,72,156,150,""
"R3-02-B001","R3-02-000102","2026-04-20","workspace-head","easy",200101,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,71,115,149,""
"R3-02-B001","R3-02-000103","2026-04-20","workspace-head","easy",200102,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,86,123,150,""
"R3-02-B001","R3-02-000104","2026-04-20","workspace-head","easy",200103,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,55,146,150,""
"R3-02-B001","R3-02-000105","2026-04-20","workspace-head","easy",200104,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,67,107,149,""
"R3-02-B001","R3-02-000106","2026-04-20","workspace-head","easy",200105,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,75,130,150,""
"R3-02-B001","R3-02-000107","2026-04-20","workspace-head","easy",200106,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,80,134,150,""
"R3-02-B001","R3-02-000108","2026-04-20","workspace-head","easy",200107,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,85,159,150,""
"R3-02-B001","R3-02-000109","2026-04-20","workspace-head","easy",200108,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,67,110,150,""
"R3-02-B001","R3-02-000110","2026-04-20","workspace-head","easy",200109,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,73,135,150,""
"R3-02-B001","R3-02-000111","2026-04-20","workspace-head","easy",200110,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,80,140,150,""
"R3-02-B001","R3-02-000112","2026-04-20","workspace-head","easy",200111,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,75,107,150,""
"R3-02-B001","R3-02-000113","2026-04-20","workspace-head","easy",200112,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,60,120,150,""
"R3-02-B001","R3-02-000114","2026-04-20","workspace-head","easy",200113,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,71,138,150,""
"R3-02-B001","R3-02-000115","2026-04-20","workspace-head","easy",200114,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,75,159,150,""
"R3-02-B001","R3-02-000116","2026-04-20","workspace-head","easy",200115,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,81,114,150,""
"R3-02-B001","R3-02-000117","2026-04-20","workspace-head","easy",200116,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,86,135,150,""
"R3-02-B001","R3-02-000118","2026-04-20","workspace-head","easy",200117,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,68,159,150,""
"R3-02-B001","R3-02-000119","2026-04-20","workspace-head","easy",200118,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,74,106,150,""
"R3-02-B001","R3-02-000120","2026-04-20","workspace-head","easy",200119,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,72,137,150,""
"R3-02-B001","R3-02-000121","2026-04-20","workspace-head","easy",200120,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,72,138,142,""
"R3-02-B001","R3-02-000122","2026-04-20","workspace-head","easy",200121,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,78,112,150,""
"R3-02-B001","R3-02-000123","2026-04-20","workspace-head","easy",200122,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,60,132,150,""
"R3-02-B001","R3-02-000124","2026-04-20","workspace-head","easy",200123,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,65,139,134,""
"R3-02-B001","R3-02-000125","2026-04-20","workspace-head","easy",200124,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,73,158,150,""
"R3-02-B001","R3-02-000126","2026-04-20","workspace-head","easy",200125,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,75,115,148,""
"R3-02-B001","R3-02-000127","2026-04-20","workspace-head","easy",200126,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,56,142,150,""
"R3-02-B001","R3-02-000128","2026-04-20","workspace-head","easy",200127,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,66,141,150,""
"R3-02-B001","R3-02-000129","2026-04-20","workspace-head","easy",200128,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,72,104,150,""
"R3-02-B001","R3-02-000130","2026-04-20","workspace-head","easy",200129,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,69,131,150,""
